borough,skipped,n_obs,params,pvalues,rsquared,rsquared_adj,dw,shapiro_p,skew,kurtosis,cooks_d,leverage,predicted,residuals,hc3_params,hc3_bse,hc3_pvalues,metric,bp.lm_stat,bp.lm_pvalue,bp.f_stat,bp.f_pvalue
Barking and Dagenham,False,45,"[0.7267654279943377, -3.2914684886409356e-05]","[1.4975295962810173e-27, 3.996628288768407e-08]",0.5078138517558064,0.4963676622617553,0.908701218163432,0.08989587049313039,0.23439167861563137,-0.8566824129745858,"[0.05834444663218348, 0.018537074939324678, 0.07147737515600366, 0.007868459562978661, 0.015187295518945572, 0.015261960369405457, 0.006818856977437969, 0.0061010355294400095, 0.00022852209791031591, 0.02168783748002123, 0.016179169589872873, 0.057579679723881186, 0.10822233406923336, 0.0536084808250828, 0.0080231861028596, 0.012164979106281861, 0.01993814595395732, 0.017367643932339426, 0.0008939320309540685, 0.0002672995133806491, 0.02451464998466963, 0.006381966530253312, 0.008963061328202545, 0.08040688548559587, 0.011724139326728323, 0.0170082599321159, 0.0058595476146299065, 7.94088519377209e-05, 0.0010979745842781767, 0.006115261363496739, 0.0038901790902599624, 0.017295111464971438, 0.011161223002021069, 0.1793503111675886, 4.884506825428877e-07, 0.041989534205069415, 0.006548046496664607, 0.0145734813331362, 0.012484312249754007, 0.004158749796100075, 0.010728106541054841, 0.0026757310419088464, 0.0015319979008542057, 0.04124808529960621, 0.0400886015802662]","[0.09954270255171384, 0.10731860900149218, 0.025853185086308305, 0.02326679922469195, 0.03171137373009117, 0.023479902238498905, 0.026862167205439977, 0.027973003933770956, 0.04285508176507577, 0.028459711449493094, 0.038078432099306836, 0.09918548816534097, 0.10230882303214331, 0.027269849417289427, 0.023332460493176645, 0.02976296442043831, 0.029036783192784632, 0.027663027404815455, 0.02705889234116543, 0.04684969115600199, 0.0329907388919518, 0.03294629705008787, 0.108952154285738, 0.10933133177420162, 0.02354145201971792, 0.024037743929595824, 0.03019078373030713, 0.025096519971489834, 0.02644374849807761, 0.033516017127407656, 0.027537273074109848, 0.03590888229473947, 0.030538931061981675, 0.10673599628032937, 0.10291658627909236, 0.11085631235227436, 0.0227526591035382, 0.026462338683048762, 0.02997539863685477, 0.022544717571882242, 0.025931097429638048, 0.03017803233375011, 0.03360732073451787, 0.02687190646107801, 0.032266812515551066]","[0.6774263153496101, 0.6837130201629144, 0.5215752824124618, 0.5344449242030479, 0.504459646271529, 0.5329966780680458, 0.5179546670749569, 0.5143998811072246, 0.4831638451500221, 0.5129516349722225, 0.4913266870018516, 0.6771300831856324, 0.6796974286067724, 0.516605164994614, 0.5339841186146381, 0.5093310196347176, 0.5113059007279022, 0.5153544069689304, 0.5172963733772287, 0.47704171376114995, 0.5015302393166385, 0.5016289833712977, 0.6849966928734843, 0.685292925037462, 0.5326017018494089, 0.5297052095794049, 0.5082119203485796, 0.5246363481068979, 0.5194029132099588, 0.5003782253456142, 0.5157493831875674, 0.49544102261265277, 0.5073232238566465, 0.6832522145745046, 0.6801911488800685, 0.6864778536933727, 0.5387238332382811, 0.519337083840186, 0.5087714699916486, 0.5410607758652162, 0.5212790502484841, 0.5082448350334661, 0.5001807372362957, 0.5179217523900703, 0.5955016646673372]","[-0.06742631534961008, 0.03628697983708562, 0.1584247175875383, 0.05555507579695207, 0.065540353728471, 0.07700332193195414, -0.04795466707495688, -0.04439988110722459, 0.006836154849977905, -0.08295163497222252, -0.06132668700185162, -0.0671300831856324, 0.09030257139322762, 0.13339483500538607, 0.05601588138536184, 0.06066898036528234, 0.0786940992720978, -0.07535440696893042, -0.01729637337722867, -0.007041713761149981, -0.08153023931663855, -0.04162898337129767, -0.024996692873484272, 0.07470707496253803, 0.06739829815059106, 0.08029479042059506, 0.041788079651420396, 0.005363651893102173, -0.019402913209958794, -0.04037822534561414, -0.035749383187567374, -0.06544102261265278, -0.05732322385664651, -0.11325221457450463, -0.0001911488800684369, 0.05352214630662733, 0.05127616676171887, 0.07066291615981402, 0.06122853000835138, -0.04106077586521617, -0.06127905024848407, -0.028244835033466087, -0.020180737236295765, -0.1179217523900703, -0.10550166466733724]","[0.7267654279943377, -3.2914684886409356e-05]","[0.030872670950414873, 5.145486644998059e-06]","[3.401620867125065e-26, 9.673344958096915e-08]",Good job,0.15454440382515477,0.6942298484299503,0.148184677268581,0.7021737462043223
Barnet,False,45,"[0.6795782048114278, -1.4898332854314056e-05]","[4.412725905975069e-24, 0.0007059438087839172]",0.2365254395179125,0.21877021718111977,0.5690614506027275,0.01122288659174429,0.5611405001802244,-0.7416115626073596,"[0.00025344736694708677, 0.0028542217407265093, 0.044027476835010314, 0.04117204029431349, 0.016760829059044125, 0.000877633008653757, 0.0025796851901790036, 0.007825863946831019, 0.01000368268314323, 0.013304841652268109, 0.0067507313303977745, 0.00024916721357544147, 0.0006790151141997302, 0.0424037057281434, 0.04654995472776763, 0.007227876201565925, 0.00687533646198972, 0.007750712151444049, 0.00773767960926593, 0.013128087205102392, 0.025819628718599642, 0.012672946175132071, 0.0020438086736318493, 0.0002858015582431634, 0.05838353959102971, 0.028941476440728284, 0.017476578536234088, 0.0008236655649831547, 0.0021067303123527025, 0.007805078679200181, 0.011085358865601318, 0.016653769526354275, 0.02095777307211014, 0.0037920590941126603, 0.0020138734050012003, 0.013144608169173056, 0.02890418719315507, 0.017777555790496412, 0.018480050044738523, 0.004924872699084331, 0.0037519077863600596, 0.010558689056681886, 0.010249337431804197, 0.016833434614326945, 0.043736555396634395]","[0.1071307103447956, 0.10298249326840048, 0.025258707498091712, 0.02831970433505106, 0.035804029836433535, 0.022237031355111063, 0.030219269228067648, 0.02560111780662905, 0.027818821756749205, 0.027382757759405237, 0.03015629548303683, 0.10721884843534704, 0.10036862690426196, 0.024789587786714144, 0.025998892497628857, 0.03789968758569745, 0.028542083520838837, 0.025839551687938084, 0.025882113305320035, 0.02838283483158477, 0.031599220330871744, 0.03165787666423428, 0.10561024808663892, 0.10648576139448324, 0.025642256976091217, 0.030547066254975767, 0.04104735462597981, 0.02644495636029523, 0.02543905041263997, 0.02566587683669187, 0.044951436401439594, 0.030192249999170452, 0.029090372788633523, 0.11411222523003522, 0.10937763436684449, 0.10430555091367467, 0.02385746438199695, 0.0367479083056027, 0.03339580546979176, 0.022753542346129002, 0.025024563482634085, 0.025630477526817744, 0.026744856643410878, 0.02831970433505106, 0.027523374638764014]","[0.6550257522675182, 0.6528952906693514, 0.5525997138941091, 0.5458060741125419, 0.5344386461447003, 0.5677513184069465, 0.5424539492203213, 0.5517058139228503, 0.5467744657480723, 0.5476534673864768, 0.5425582375503015, 0.6550704472660812, 0.6515246440467545, 0.5539107671852888, 0.5507225239544655, 0.5318761328937582, 0.5453889207926211, 0.5511098806086777, 0.5510055922786975, 0.5456868874497074, 0.5402638942907371, 0.5401745042936112, 0.654251038959094, 0.6546979889447233, 0.5516015255928701, 0.5419176092375659, 0.5283303296744315, 0.5496796406546636, 0.5521229672427711, 0.5515419322614529, 0.524322678136621, 0.5424986442188842, 0.5443907324913821, 0.6584970638225734, 0.6561580255644461, 0.6535806139806498, 0.5569351287547145, 0.5332616778492095, 0.5376417877083778, 0.5620750535894529, 0.5532403422068446, 0.5516313222585787, 0.5490092156762194, 0.5458060741125419, 0.5904116826783582]","[0.004974247732481785, 0.01710470933064867, 0.14740028610589084, 0.13419392588745815, 0.07556135385529972, 0.022248681593053488, -0.0324539492203213, -0.06170581392285035, -0.06677446574807233, -0.07765346738647683, -0.052558237550301534, 0.004929552733918818, 0.008475355953245556, 0.1460892328147112, 0.14927747604553443, 0.048123867106241724, 0.05461107920737884, -0.061109880608677725, -0.06100559227869751, -0.07568688744970742, -0.10026389429073707, -0.07017450429361127, -0.014251038959093965, 0.005302011055276723, 0.16839847440712985, 0.10808239076243409, 0.07166967032556848, -0.019679640654663544, -0.03212296724277108, -0.06154193226145288, -0.05432267813662106, -0.08249864421888414, -0.09439073249138213, -0.018497063822573434, 0.013841974435553905, 0.03641938601935013, 0.12306487124528553, 0.07673832215079046, 0.08235821229162221, -0.05207505358945286, -0.043240342206844584, -0.07163132225857871, -0.06900921567621943, -0.08580607411254187, -0.14041168267835819]","[0.6795782048114278, -1.4898332854314056e-05]","[0.011575961690044267, 2.2481196901573404e-06]","[1.0856859139385215e-42, 4.47394975910265e-08]",Good job,5.63375524502111,0.01761785031488243,6.153786754203134,0.017103972281506223
Bexley,False,45,"[0.7577044203460365, -3.506550655944018e-05]","[2.881363085800495e-27, 3.4398281969079535e-06]",0.3976216867017388,0.3836128887180583,0.7420004694916079,0.6361402320717888,0.2395948646046896,-0.04044417079537066,"[5.166761476092305e-08, 0.0021315388934907585, 0.012499339770660544, 0.07221294254770366, 0.01801039224862763, 0.0001271111970716909, 7.5738649989968035e-06, 0.023149681007733975, 0.00202511252814297, 0.002054793692085643, 0.03968115926349769, 8.9144365239668e-06, 0.0004165594623087992, 0.012085837940564054, 0.05216955630626554, 0.02360143438534042, 2.495973308126198e-05, 1.2056903068209957e-06, 0.014207772912021915, 0.005426707107143704, 0.006741852039045659, 0.018551598813855638, 9.163598307688765e-05, 0.00315177392476578, 0.016865531661569743, 0.05085649272978759, 0.01564339407736529, 0.00011779640290373713, 0.0012376745904244051, 0.01963984836289282, 0.001157093693989591, 0.01435450297094069, 0.023598287570208595, 0.012191392251851802, 0.012083861340305535, 0.000556620295185434, 0.020292354259575606, 0.026061817967327438, 0.008874191999504497, 0.0005521013330670731, 0.010985567936758023, 0.01021196427360737, 0.0006034991650777667, 0.0186279892560553, 0.09739650093599912]","[0.10844675127702733, 0.10271115145474585, 0.022626269979226503, 0.02481538780641533, 0.03777470669976625, 0.022487260816237926, 0.024695732694793596, 0.02845426861032834, 0.03270355255632918, 0.0325822051007319, 0.029733926264397702, 0.1097983823353206, 0.09970450892341323, 0.023591070905824674, 0.023881479246854718, 0.03796589350470188, 0.03453306579347318, 0.027281930365485953, 0.029142597439455256, 0.03527887615996604, 0.03132639310679148, 0.02852147932314237, 0.10445492807558454, 0.09787193399040896, 0.02413984984859679, 0.028162824003007125, 0.039761616097565365, 0.026135444465264925, 0.030334191684494072, 0.02633988740392537, 0.036856828545281425, 0.028807700783067366, 0.027403446526773477, 0.11166768992836065, 0.10353227281040027, 0.10455235248753114, 0.02222903200417855, 0.030334191684494072, 0.033267281418730615, 0.02224077891890787, 0.028374091591513783, 0.030166818817249905, 0.033845775633852396, 0.02834748127289373, 0.033116691643488044]","[0.7299325391509599, 0.7258298748835054, 0.6003654924138284, 0.5876367135327516, 0.5571647883325981, 0.6019434402090031, 0.5881276306245837, 0.5760650963681364, 0.5663870165577308, 0.5666324751036469, 0.5728741352712273, 0.7308793078280648, 0.7236207479702607, 0.5933874566084998, 0.5918445743198845, 0.5568491987735631, 0.5628454003952275, 0.5792911229716049, 0.5743118210401643, 0.5614778456394092, 0.5692623880956049, 0.5758897688353392, 0.7270922331196452, 0.7222531932144425, 0.5905822160837446, 0.576836537512444, 0.553973827235689, 0.5828327391341083, 0.5714715150088496, 0.5821664945094789, 0.5587076706212135, 0.575153393197591, 0.5789404679060104, 0.732176731570764, 0.7264259884950158, 0.727162364132764, 0.607588986765073, 0.5714715150088496, 0.5652649203478288, 0.6068876766338842, 0.576275489407493, 0.5718572355810035, 0.5641428241379267, 0.5763456204206119, 0.6517715250299677]","[6.746084904007965e-05, 0.014170125116494625, 0.07963450758617163, 0.18236328646724842, 0.07283521166740192, 0.008056559790996842, 0.0018723693754162385, -0.09606509636813643, -0.02638701655773079, -0.026632475103646858, -0.12287413527122731, -0.0008793078280647793, 0.006379252029739324, 0.07661254339150025, 0.15815542568011554, 0.08315080122643692, -0.0028454003952274043, 0.0007088770283950607, -0.07431182104016432, -0.04147784563940915, -0.0492623880956049, -0.08588976883533916, 0.0029077668803547674, 0.017746806785557512, 0.08941778391625543, 0.14316346248755596, 0.066026172764311, 0.0071672608658917, -0.021471515008849584, -0.09216649450947889, -0.01870767062121348, -0.07515339319759096, -0.09894046790601041, -0.03217673157076406, 0.03357401150498418, -0.007162364132764054, 0.10241101323492696, 0.09852848499115041, 0.05473507965217117, -0.01688767663388424, -0.06627548940749295, -0.061857235581003533, -0.014142824137926668, -0.08634562042061189, -0.18177152502996774]","[0.7577044203460365, -3.506550655944018e-05]","[0.014487215905594496, 3.760335378848353e-06]","[1.4578455924042526e-40, 6.8883778062682775e-12]",Good job,1.8058187683293854,0.1790106229900903,1.7977006352242002,0.18703117092208446
Brent,False,45,"[0.6350760831961596, -1.0378787545275885e-05]","[3.018909052043036e-27, 0.0010520903129120143]",0.22312420858236726,0.2050573297121897,1.1691977385167192,0.11040722874193365,0.13176741368982872,0.15954684446455003,"[0.00014464634591829445, 0.0003815892792327751, 0.03591620946014443, 0.03956808829121715, 0.002550741370960966, 0.00932693099949579, 0.0006557786636106264, 0.0018232222034019533, 3.063000088801365e-05, 0.010081681976565834, 0.07563559370240203, 0.0013471187089555891, 0.00040569951642455945, 0.04638328910081267, 0.02192283844031141, 0.0008862870287909209, 0.005279383249658649, 0.0035913578975108303, 6.587743934576426e-05, 0.001191407755761248, 0.02809861672203274, 0.03779772930290383, 0.012587757838516985, 0.0034453336466761584, 0.08281825890767815, 0.00010697796788174463, 0.0007877191381917693, 0.0024731482928732726, 0.004621049060853894, 0.0002355877041718161, 0.006733461751829167, 0.04276444696005987, 0.027345102246823943, 0.005437490162435289, 0.002875928543464573, 0.0006416131368041165, 0.06609343752303928, 0.0010500835707688437, 0.0025498280710414215, 4.0759488293461594e-05, 0.0010608937381778438, 0.001122702304829421, 0.02094326616608571, 0.04925180808528335, 0.05933276802129814]","[0.10702087337444544, 0.10191476152757767, 0.02628869741339766, 0.030809958367506704, 0.027033404319753276, 0.023361220492955942, 0.0233770068365445, 0.026753078839550404, 0.034623836850748206, 0.03744710000126458, 0.03505316238135872, 0.11150382772826248, 0.10149422115692978, 0.02728890840934193, 0.0288312700313061, 0.02783370566529863, 0.029507105890168306, 0.026402439485681696, 0.02769489883413034, 0.03652957337507009, 0.03720648483476868, 0.04411292866985471, 0.10772820586790056, 0.10233641443888865, 0.03192385711246045, 0.02844302810678354, 0.027946002738479237, 0.024287864737553407, 0.024360525376680462, 0.02614142701605215, 0.032931295276852846, 0.03210838241150257, 0.03185968394175141, 0.10904176872205221, 0.10645171104338108, 0.10497013064686213, 0.02550964950579308, 0.02672175603943628, 0.024430059168123564, 0.02226917708782516, 0.024421306602125666, 0.02461331764840284, 0.03101855974183601, 0.02828956920199959, 0.030107843081340995]","[0.6170585080175607, 0.6150761595964129, 0.5380240408602848, 0.5315891925822137, 0.5367785863548517, 0.5447079800394424, 0.5446560861017161, 0.5372352530068438, 0.5274272987765581, 0.5247495715898769, 0.5270017684872018, 0.6187502503874406, 0.6149100989956886, 0.5363738136405859, 0.5341216167432611, 0.5355435106369639, 0.533218662226822, 0.5378268438969246, 0.5357510863878694, 0.5255902533810443, 0.5249675261283278, 0.5192799505535166, 0.6173283564937379, 0.6152422201971374, 0.5302918441390543, 0.5346613136956154, 0.5353774500362395, 0.5421029043655782, 0.5419264649773086, 0.5382835105489167, 0.5291813138717097, 0.5300842683881487, 0.5303644956518712, 0.617826538295911, 0.6168405534791098, 0.6162697201641197, 0.5394563135415329, 0.5372871469445702, 0.5417604043765841, 0.5537479039913777, 0.5417811619516747, 0.5413348740872278, 0.5313401016811271, 0.5348792682340662, 0.5719938124959728]","[0.002941491982439315, 0.004923840403587065, 0.10197595913971524, 0.0984108074177863, -0.02677858635485164, 0.05529201996055755, -0.014656086101716093, 0.022764746993156226, 0.0025727012234418867, -0.04474957158987691, -0.1270017684872018, -0.008750250387440595, 0.005089901004311392, 0.11362618635941413, 0.0758783832567389, -0.015543510636963909, 0.036781337773177936, 0.03217315610307536, 0.004248913612130645, -0.01559025338104425, -0.07496752612832774, -0.07927995055351661, -0.027328356493737882, 0.014757779802862636, 0.13970815586094576, 0.00533868630438461, 0.014622549963760556, 0.027897095634421776, 0.038073535022691396, -0.008283510548916628, -0.039181313871709755, -0.10008426838814871, -0.08036449565187115, -0.017826538295911076, 0.013159446520890183, -0.006269720164119752, 0.14054368645846715, -0.01728714694457023, 0.028239595623415825, -0.003747903991377699, 0.01821883804832536, 0.01866512591277225, -0.07134010168112709, -0.11487926823406619, -0.1219938124959728]","[0.6350760831961596, -1.0378787545275885e-05]","[0.010723912366835626, 1.906149918528624e-06]","[7.493334151103208e-43, 2.331570755252933e-06]",Good job,4.408137534938904,0.035767871945242315,4.669653041062736,0.036314433724085625
Bromley,False,45,"[0.7342336782477851, -2.102254564116769e-05]","[2.039774699475138e-25, 0.00013802154822544052]",0.28945280520981764,0.27292845184260406,0.5749038554103505,0.22166987746313244,-0.35672423750925497,-0.6480060016622349,"[0.011401177853138546, 0.002733415388824419, 0.015495735464147673, 0.03645154574692046, 0.01301680966020776, 0.005577784276243949, 0.0020442804644329737, 0.001188943707433121, 0.0032803728868227213, 0.02267064039171097, 0.046168869779392836, 0.005444822480661264, 0.0014487892762591976, 0.011805701438764289, 0.019691853531311396, 0.042483317089457975, 0.007181673970916847, 0.0007749391889627621, 0.001093535945391745, 0.0069214243614922075, 0.027563503593307562, 0.039759060775796135, 0.0006007399443732564, 0.00021029694789445044, 0.013445608235352386, 0.020770863651988308, 0.025588837651082344, 0.01391894205195679, 0.00046102133853820793, 0.0030186935262035697, 0.01075167652472344, 0.033260309485681455, 0.03847926658829245, 0.004444190734804306, 0.0011240630625432484, 0.002162151051061422, 0.03322200873200317, 0.014431156150076578, 0.010773958886735754, 0.0002365266789462567, 5.722425611978295e-05, 0.004653430710760201, 0.014508425777330547, 0.05165290307219913, 0.08898048496958444]","[0.10510274955038318, 0.10613290225465555, 0.026775899172867056, 0.027928207963423747, 0.030376124541204426, 0.022356172889967718, 0.02546008617818935, 0.027174388620754268, 0.030287506528700964, 0.030100800922997877, 0.033066817072725824, 0.10623983292026531, 0.09946514941388823, 0.024396676668984246, 0.026977295065506942, 0.03550930926392545, 0.027535655255264416, 0.028096685817854575, 0.027671003489390906, 0.03415608599934608, 0.037553292252850756, 0.03458996564191406, 0.1080320349811266, 0.10407895943998863, 0.02543912189790284, 0.02758058219555754, 0.04026835631816156, 0.02574611625390951, 0.03222554438578081, 0.025172782406836583, 0.030465226746345428, 0.03332452524159964, 0.02812500377382348, 0.11112218559799393, 0.11248438534014242, 0.10344670372011244, 0.02489246403895356, 0.02858735125351884, 0.028344370190396956, 0.022227633530745198, 0.026490008218468957, 0.025453090519250553, 0.029148787411504135, 0.029386250527905125, 0.031005908524915048]","[0.7059583543604145, 0.7065680081840084, 0.5844900856457476, 0.5817361321667547, 0.5766907212128745, 0.603599579633569, 0.5881059634960285, 0.5835020260006127, 0.5768589015780038, 0.5772162848539036, 0.5719606484436117, 0.7066310758209319, 0.7025527019665454, 0.5916167286181034, 0.5839855445503597, 0.5681555676825604, 0.5826401016293249, 0.5813577263452137, 0.5823247634447073, 0.5702157771553947, 0.565233433838438, 0.5695430556948774, 0.7076822031029902, 0.7053487005368206, 0.5881690311329519, 0.5825349889011191, 0.5616385785337983, 0.5872650616703817, 0.5733691590015699, 0.5889889104129575, 0.576522540847745, 0.5715401975307883, 0.5812946587082901, 0.7094691194824896, 0.7102469536712127, 0.7049702947152796, 0.5898928798755277, 0.5802855765175141, 0.5808111401585433, 0.608350674948473, 0.5852258747431884, 0.5881269860416696, 0.5791083139616087, 0.5786247954118618, 0.6395901777712482]","[0.03404164563958545, -0.016568008184008498, 0.08550991435425248, 0.12826386783324528, 0.07330927878712556, 0.056400420366431, 0.03189403650397149, -0.023502026000612686, -0.036858901578003755, -0.09721628485390366, -0.13196064844361172, 0.023368924179068107, -0.012552701966545454, 0.0783832713818966, 0.09601445544964038, 0.12184443231743958, 0.05735989837067512, 0.018642273654786323, -0.02232476344470724, -0.050215777155394714, -0.09523343383843808, -0.11954305569487739, -0.0076822031029902815, 0.004651299463179326, 0.0818309688670481, 0.09746501109888095, 0.08836142146620174, 0.08273493832961831, -0.013369159001569875, -0.03898891041295749, -0.066522540847745, -0.11154019753078831, -0.1312946587082901, 0.020530880517510397, -0.010246953671212755, -0.014970294715279664, 0.13010712012447223, 0.07971442348248592, 0.06918885984145673, 0.011649325051527049, -0.0052258747431884744, -0.04812698604166954, -0.07910831396160867, -0.14862479541186185, -0.18959017777124815]","[0.7342336782477851, -2.102254564116769e-05]","[0.015148623987889614, 3.1934935313475795e-06]","[3.646044168790385e-39, 5.1855234267925414e-08]",Good job,5.122885963352863,0.02361231620290029,5.5240731869846895,0.02341420770374547
Camden,False,45,"[0.6939774495567281, -1.6439681983166076e-05]","[2.1223850673169528e-24, 7.977557220407565e-06]",0.3743756429131513,0.3598262392599687,0.7738739612632466,0.9609197694815114,-0.10854731019492198,-0.37815010035242036,"[0.0030901079432497027, 0.0041676146560994266, 0.08428105791947516, 0.01648685477784554, 0.01784828650336909, 6.22954718994528e-05, 0.0007939306370328001, 0.00894723268982835, 0.006517638610390917, 0.0022803422576851205, 0.04887714057186886, 0.0017876579264020193, 0.02704010289818595, 0.09004720081628209, 0.017926983758158377, 0.006765510837085009, 0.003932614423984481, 0.003757649628316468, 0.007037261104689701, 0.0019888523457014234, 0.015593870646501556, 0.03032329581009448, 0.009396203695002287, 0.0028070616754356675, 0.05089308831243774, 0.015671126893795892, 0.04658284692255227, 4.350655575485818e-05, 0.0032525041506663143, 0.020250248588669112, 0.0003363405670395586, 0.023383368551852125, 0.03120171366547475, 0.00016848394080147628, 0.00921536876308233, 0.008034203210931627, 0.008196596019898729, 0.01946685999848085, 0.030433612998209254, 0.004868936312206831, 0.00966110956916644, 0.010215791086729566, 0.0004626280404054218, 0.030841416940500445, 0.09645352411898565]","[0.09250169676260969, 0.10255636680655401, 0.03878978286778596, 0.028074814881716634, 0.03406613394365268, 0.02758214237878248, 0.022812439118366036, 0.023815529340324666, 0.03504469301375338, 0.03575020773449031, 0.03287269415994986, 0.09931510528118245, 0.0920508471105307, 0.04858806647099726, 0.0268492540025603, 0.036527714568547254, 0.022257736885861037, 0.022243283850999596, 0.023451795741878896, 0.030895208248050643, 0.037619617808017564, 0.03663420890203875, 0.10045024046493138, 0.09386295039484223, 0.045159831485427196, 0.027581419457360822, 0.04334642176838465, 0.0230759965410259, 0.022384427219508722, 0.024882802423903214, 0.03493590202435948, 0.04400813465458721, 0.03055377688516253, 0.0997887889384082, 0.10101052458691614, 0.08840098222501064, 0.02877445801418963, 0.03235184545636598, 0.033157367872339985, 0.03235283933619605, 0.02224294533582201, 0.02550786388879329, 0.03380961787436947, 0.03293392710359365, 0.02912759616985172]","[0.6594705570740625, 0.6676081996557297, 0.4846345391830913, 0.5078144907793555, 0.49346264840805154, 0.574280125037296, 0.5525633051375336, 0.5240568965787236, 0.4915063262520547, 0.4901418326474519, 0.49596148006949275, 0.6650436092663559, 0.6590924443884497, 0.46969086826039336, 0.5115791779535005, 0.4886787009509502, 0.5391320849572869, 0.539740353190664, 0.5262104949185183, 0.500433073568914, 0.48668949943098705, 0.4884814247671522, 0.66594779177543, 0.660604895130901, 0.47454057444542735, 0.5092776224758573, 0.47725312197264974, 0.5547497828412946, 0.5361236231543675, 0.5188783967540262, 0.49172004211783593, 0.4762503013716766, 0.5012550576680722, 0.6654217219519687, 0.6663916631889755, 0.6559853444936313, 0.5058417289413756, 0.4970958181263312, 0.4953532118361156, 0.586461929386822, 0.5397567928726472, 0.5163302460466355, 0.4939887182315128, 0.49582996261362744, 0.5786695201268013]","[0.020529442925937502, 0.02239180034427024, 0.17536546081690874, 0.0921855092206445, 0.08653735159194842, 0.005719874962703986, -0.022563305137533574, -0.07405689657872355, -0.0515063262520547, -0.030141832647451905, -0.14596148006949278, 0.014956390733644187, 0.06090755561155026, 0.16030913173960665, 0.09842082204649949, 0.05132129904904986, 0.05086791504271304, -0.049740353190664055, -0.06621049491851833, -0.030433073568914004, -0.07668949943098707, -0.10848142476715217, 0.03405220822457, 0.01939510486909901, 0.12545942555457262, 0.0907223775241427, 0.12274687802735024, 0.005250217158705439, -0.046123623154367466, -0.10887839675402627, -0.01172004211783595, -0.08625030137167661, -0.12125505766807221, 0.004578278048031348, 0.033608336811024486, 0.03401465550636862, 0.06415827105862437, 0.09290418187366878, 0.1146467881638844, -0.04646192938682192, -0.0797567928726472, -0.07633024604663546, -0.01398871823151282, -0.11582996261362744, -0.2186695201268013]","[0.6939774495567281, -1.6439681983166076e-05]","[0.019754652751457047, 2.5821792351990034e-06]","[2.6637074237496618e-33, 1.0704181233498282e-07]",Good job,5.507249892152577,0.018937801603234626,5.996334636505981,0.018488374912775503
