borough,skipped,n_obs,params,pvalues,rsquared,rsquared_adj,shapiro_p,skew,kurtosis,cooks_d,leverage,predicted,residuals,diag_plot,hc3_params,hc3_bse,hc3_pvalues,metric,quarter_range
Barking and Dagenham,False,36,"[0.7610978666379484, -8.361122850656726e-05]","[5.965222905061995e-07, 0.056423741505874224]",0.10292441405715724,0.07653983800001485,0.1580689265927015,0.2858840361203212,-0.7112913486738908,"[0.08069439484196705, 0.016056697780876913, 0.018702906752255416, 0.029708186372927887, 0.007262993652829216, 0.006083801314251223, 0.0018351390060292643, 0.021426824980905805, 0.028700265524579195, 0.053479881152503524, 0.015971629022196378, 0.012818885190940413, 0.020106848833071702, 0.01740761882111194, 0.0009833424293189256, 3.0187279801103688e-05, 0.030754632966770667, 0.007632279751238814, 0.022039499670210697, 0.02757083225063616, 0.006437002651313668, 4.435360296602367e-05, 0.0013005315287673098, 0.007575170763831637, 0.003969831776574659, 0.026603029213369166, 0.01170540490190172, 0.016749803528094527, 0.015100160769791371, 0.013346239154081896, 0.017874624010014863, 0.01272201606382831, 0.0026799097224687743, 0.001709279030689221, 0.04305691845689615, 2.5206269993990533]","[0.029864582987238694, 0.05158021800689511, 0.037528659043940704, 0.0479586947837789, 0.028006678402195614, 0.027998809811348495, 0.10531131917900566, 0.028511536790971143, 0.07169625336468238, 0.027791779300426755, 0.050395515083217574, 0.031100157465031433, 0.029456753409345005, 0.027824187951835257, 0.0278694494921057, 0.13674991390782332, 0.043021625456939966, 0.04281656637945486, 0.04702284675995391, 0.04083882007008807, 0.03227796894313051, 0.03289174045783089, 0.028525816826212212, 0.0455165816141353, 0.02778988501003764, 0.058349970427962694, 0.033340344422064266, 0.06402514871920623, 0.02849573960912881, 0.03166676886334745, 0.07192290392402362, 0.029642449581902333, 0.03224078170850056, 0.04596326557363037, 0.02799835123878823, 0.4760079154338194]","[0.5229497513224216, 0.5378865355842714, 0.5030849742989898, 0.5362056698361348, 0.5187475869520803, 0.5146218255702906, 0.4783686075025275, 0.5129409598221542, 0.4878425780829335, 0.5171813256867712, 0.5373517146644098, 0.5087387954518128, 0.5110308851083626, 0.5157296689042897, 0.5179835570665637, 0.4712631295672231, 0.49968504130844094, 0.49979964579126845, 0.5357472519048249, 0.5323855204085517, 0.5074399446464345, 0.5265024902900739, 0.5204284527002169, 0.4983479890087869, 0.5161880868355997, 0.4926177648674123, 0.5064085043009872, 0.5428527298401293, 0.5203520497116652, 0.5080893700491236, 0.5455650359337133, 0.5226059378739392, 0.5074781461407103, 0.49811878004313187, 0.5187093854578045, 0.6087503074659367]","[0.15705024867757844, 0.052113464415728616, 0.06691502570101016, 0.07379433016386516, -0.04874758695208037, -0.044621825570290596, 0.01163139249747247, -0.08294095982215416, -0.05784257808293353, 0.1328186743132288, 0.052648285335590184, 0.061261204548187176, 0.07896911489163738, -0.07572966890428973, -0.017983557066563738, -0.0012631295672231313, -0.07968504130844095, -0.039799645791268434, 0.06425274809517512, 0.0776144795914483, 0.04256005535356555, 0.0034975097099261276, -0.02042845270021687, -0.03834798900878689, -0.03618808683559971, -0.06261776486741233, -0.05640850430098715, 0.047147270159870636, 0.06964795028833481, 0.06191062995087637, -0.045565035933713305, -0.06260593787393914, -0.027478146140710313, -0.018118780043131888, -0.11870938545780452, -0.11875030746593673]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Barking_and_Dagenham_Q1_1718-Q4_2526.png,"[0.7610978666379484, -8.361122850656726e-05]","[0.2837755337149095, 9.483303666440115e-05]","[0.011211738167146889, 0.3841472023283204]",Good job,Q1_1718-Q4_2526
Barnet,False,36,"[0.5038723600101006, 1.8421722240526952e-05]","[0.006548767368579733, 0.8101337358663706]",0.0017213585062343384,-0.027639778008287985,0.0005300208440633431,0.6873881645056096,-0.9423380202567588,"[0.05450433510253005, 0.0336089799008153, 0.016572657536143072, 0.02396787520094354, 0.003111745835639084, 0.006281086036568043, 0.008060453764882873, 0.010571281337755884, 0.0072659633137380315, 0.06057189536912917, 0.048247573471236135, 0.005059782835648961, 0.0054553744790939674, 0.006109123304208074, 0.006082165830494188, 0.011017853154140143, 0.030846852815660398, 0.016239735380234318, 0.0647483608323608, 0.02422172348081809, 0.019346000755792278, 0.00043832883084831423, 0.001288557040333828, 0.006230763906911918, 0.08443995793761529, 0.016924741714112013, 0.01858232627825308, 0.061219524035254956, 0.01839431872608969, 0.016947652722355214, 0.005246667484635113, 0.0027204131354195476, 0.008764788677524412, 0.008014810050869889, 0.014032863020964076, 0.5455047946218519]","[0.03348702894953931, 0.028362158336527794, 0.06427890885788173, 0.11657680252068287, 0.03316307705781031, 0.031676125676649916, 0.027876930761639326, 0.02778646000921208, 0.03294071773794016, 0.03676603364773989, 0.030081934443752165, 0.08006842701398426, 0.028695743823343778, 0.03066019995806206, 0.030498150929752138, 0.028449814750417874, 0.038915529219347045, 0.039194236433460206, 0.03148728861013923, 0.034380689065597325, 0.10658452942134289, 0.028846522209787714, 0.03247835300954377, 0.031381486489420324, 0.1430783973982268, 0.033067206177047406, 0.02979844099384541, 0.0471559044835132, 0.07117962177275255, 0.04852218744577075, 0.07385739978104244, 0.03499670764247459, 0.0315407636998887, 0.0282998788052546, 0.028362158336527794, 0.4255041845300812]","[0.5441987394216264, 0.5463562929839467, 0.5499664100191449, 0.539386827200399, 0.5474208753337758, 0.5444826280482475, 0.5460487469717739, 0.5457695898222632, 0.5473877549940034, 0.5437823694359155, 0.5447949055375307, 0.5507802240821253, 0.5464887743430366, 0.5446718871326616, 0.5447050074724341, 0.5463941448008296, 0.5481164024689975, 0.5481447913316596, 0.54451574838802, 0.5475912085097485, 0.5519063156343891, 0.5451261089352554, 0.5443501466891577, 0.5445346742964614, 0.5531790829770736, 0.5474066809024448, 0.5468057833094301, 0.5428218795825142, 0.5503401967108628, 0.5489491424404194, 0.5411895199794429, 0.5439952859058813, 0.5445062854337993, 0.5453390254052212, 0.5463562929839467, 0.5321902505155544]","[0.1558012605783735, 0.13364370701605333, 0.06003358998085506, 0.05061317279960098, -0.037420875333775805, -0.05448262804824755, -0.06604874697177388, -0.07576958982226323, -0.05738775499400339, 0.15621763056408444, 0.15520509446246922, 0.029219775917874613, 0.053511225656963424, -0.05467188713266158, -0.05470500747243412, -0.07639414480082962, -0.10811640246899751, -0.07814479133165964, 0.17548425161198, 0.1024087914902515, 0.0480936843656109, -0.015126108935255345, -0.024350146689157692, -0.054534674296461416, -0.08317908297707366, -0.0874066809024448, -0.09680578330943007, 0.1371781204174859, 0.059659803289137225, 0.07105085755958063, -0.03118951997944286, -0.0339952859058813, -0.06450628543379933, -0.06533902540522118, -0.0863562929839467, -0.08219025051555434]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Barnet_Q1_1718-Q4_2526.png,"[0.5038723600101006, 1.8421722240526952e-05]","[0.2142736418644559, 9.226726526354765e-05]","[0.024630159387855267, 0.8429388762769473]",Good job,Q1_1718-Q4_2526
Bexley,False,36,"[0.6864290477377006, -5.2417681706863265e-05]","[2.369269342779119e-05, 0.4428422778087663]",0.01742338416383693,-0.01147592806663833,0.3461324110956199,0.3943132817727029,-0.6907546099558397,"[0.03949877403888128, 0.0847358887850876, 0.021862605389673658, 0.0017872473192015043, 0.0001024062341253056, 0.018746949768885038, 0.002747327701282313, 0.002737314596355841, 0.03404237780786389, 0.02271896011554496, 0.08101520875317522, 0.029801143247548085, 0.0002478867425906197, 6.230661469443019e-06, 0.011908390242692243, 0.008893188765710583, 0.00696502524594139, 0.015065946041985499, 0.025303058021167103, 0.04102353837985631, 0.02039412681229606, 0.00019095673427677336, 0.0012799344043704257, 0.016433398363678527, 0.0031003523621625385, 0.01181562611118805, 0.018918744956378544, 0.10151429890375793, 0.02163083956896761, 0.008005661596185315, 0.0001822079987729477, 0.008884837627848445, 0.009281367121417835, 0.0012234320466040065, 0.015041387390556493, 2.4575647417744344]","[0.06504694144868223, 0.033853191001450816, 0.06682944498559157, 0.07076007733831313, 0.03456495673896465, 0.028490564013512763, 0.04082344973318994, 0.04032131898736993, 0.030864041926372654, 0.044664607210169543, 0.04123306668634219, 0.06796553625762908, 0.049165304626241774, 0.02778390410333418, 0.029588540340355518, 0.05293543300632078, 0.035559743960188156, 0.02857773735658264, 0.03871503352845704, 0.02816672942858745, 0.07906691206553945, 0.028968182319128295, 0.03243422348805648, 0.028588736671706312, 0.061509709181767014, 0.028998767006940356, 0.02777826199654144, 0.09453532880722221, 0.03243422348805648, 0.04324439396428531, 0.09129832365661289, 0.02839259246011583, 0.03197034734354011, 0.04587126950707093, 0.02836154411402278, 0.46063756125173794]","[0.5910031422317221, 0.5832831503220564, 0.5648019575686141, 0.5919601660221765, 0.5835808910568644, 0.5762649758587238, 0.5703952299439367, 0.5705441003113407, 0.5743296610824715, 0.5867709703583792, 0.5858352137632682, 0.5646105528105232, 0.56824724321425, 0.5782215578303196, 0.5752016160915522, 0.5674178225958562, 0.5721391399620981, 0.5761586398820067, 0.5850695947309046, 0.5767328541562793, 0.5628666427923618, 0.5803695445600061, 0.5734789732687343, 0.579965467848481, 0.5657377141637251, 0.5757120287797945, 0.5780088858768853, 0.595384184472469, 0.5734789732687343, 0.5697146796929469, 0.5949588405656004, 0.5763925790307844, 0.573712912417512, 0.569034129441957, 0.5764351134214712, 0.6221808506051931]","[0.08899685776827793, 0.18671684967794366, 0.06519804243138594, 0.018039833977823494, 0.006419108943135576, -0.09626497585872384, -0.03039522994393662, -0.030544100311340694, -0.12432966108247151, 0.08322902964162082, 0.1641647862367318, 0.07538944718947682, -0.008247243214249966, 0.001778442169680372, -0.07520161609155218, -0.04741782259585614, -0.05213913996209807, -0.08615863988200667, 0.09493040526909546, 0.1432671458437207, 0.057133357207638236, 0.009630455439993857, -0.02347897326873427, -0.08996546784848103, -0.025737714163725056, -0.07571202877979455, -0.09800888587688528, 0.11461581552753097, 0.09652102673126572, 0.05028532030705313, -0.004958840565600475, -0.06639257903078444, -0.06371291241751198, -0.019034129441956926, -0.08643511342147125, -0.15218085060519315]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Bexley_Q1_1718-Q4_2526.png,"[0.6864290477377006, -5.2417681706863265e-05]","[0.32265126155640556, 0.0001518593653526612]","[0.04071598699986766, 0.7320910436054551]",Good job,Q1_1718-Q4_2526
Brent,False,36,"[0.6907466169972702, -5.4921212062085514e-05]","[6.241093085523081e-06, 0.24004494456818126]",0.040360114549055526,0.012135412035792603,0.5938872704021367,0.0807516896022938,-0.26172839465792785,"[0.030979052065716713, 0.03761297715537336, 0.0022625330115962853, 0.014671006436651356, 0.0023213783642208707, 0.0013940055995997893, 0.00028286504233930603, 0.012614484467261452, 0.09426186767025141, 0.037512974094135246, 0.01807324712537251, 0.0007322772975339948, 0.004676523880445913, 0.0028704586480892812, 4.532518861793125e-05, 0.0007875477472197743, 0.0388577409901133, 0.08016768573041187, 0.08643786436628546, 9.542093122456863e-05, 0.0006227374542451843, 0.0024974883858828556, 0.00499227702620278, 0.0003126330717519624, 0.0062073914961437325, 0.04123022722704067, 0.02551574977522942, 0.06414032386581281, 0.0010193319560714478, 0.002514323053659406, 0.0035175674438869442, 0.0008820167311981577, 0.000924019092080834, 0.01830498991147771, 0.03944605658169505, 3.2768879241027014]","[0.02899350952635582, 0.03477044525008105, 0.027920195515867097, 0.05272394336866071, 0.05242300719031917, 0.028191608254151596, 0.05346044667020933, 0.07169529201246999, 0.0560332795358765, 0.027797852815193314, 0.029146098027544462, 0.027894600418074636, 0.030652621344240252, 0.02875347888593542, 0.02782658490531075, 0.0654467563649514, 0.0700292812463934, 0.12405216872616387, 0.039336432946886435, 0.028509641649395005, 0.02797005056206664, 0.03987214844861284, 0.03916811078561511, 0.02934951554408914, 0.04415158630315941, 0.0401729101241472, 0.039050568941242036, 0.03152821555774987, 0.028231398952400386, 0.038524771692092924, 0.13301457203141887, 0.03860416641116882, 0.03696157148689705, 0.035558581091539726, 0.028308602240874142, 0.46387598517284534]","[0.539615341838784, 0.5295948744451083, 0.5376758965367823, 0.55002369829286, 0.5499428880719432, 0.5383870264808496, 0.5231138947275857, 0.518944087328282, 0.5224512509160685, 0.5370455768136317, 0.5335384132258452, 0.5357526132789638, 0.5321323153818939, 0.5393082629993003, 0.5360758541626308, 0.5202532129071332, 0.5192834902561323, 0.5104266900436576, 0.5275746189221898, 0.5343788395233793, 0.5354940205720302, 0.5459670252028397, 0.5456922704517229, 0.5400193929433676, 0.5258452801945716, 0.5272513780385228, 0.5276877532314732, 0.541845703936086, 0.5384678367017663, 0.5454336777447892, 0.564100838776556, 0.545466001833156, 0.544771033933272, 0.5292069853847079, 0.5347182424512296, 0.5925137124508817]","[0.100384658161216, 0.10040512555489167, -0.027675896536782263, 0.04997630170713996, -0.01994288807194322, 0.02161297351915048, 0.006886105272414289, -0.03894408732828203, -0.12245125091606845, 0.11295442318636828, 0.07646158677415482, -0.015752613278963823, 0.03786768461810608, 0.030691737000699604, 0.0039241458373692195, -0.010253212907133213, -0.06928349025613229, -0.07042669004365759, 0.14242538107781022, 0.005621160476620757, 0.014505979427969828, 0.024032974797160267, 0.0343077295482771, -0.010019392943367622, -0.03584528019457156, -0.09725137803852285, -0.0776877532314732, 0.13815429606391405, -0.018467836701766327, 0.024566322255210715, -0.01410083877655599, 0.014533998166844087, 0.015228966066728078, -0.06920698538470788, -0.11471824245122958, -0.14251371245088168]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Brent_Q1_1718-Q4_2526.png,"[0.6907466169972702, -5.4921212062085514e-05]","[0.337173068755197, 0.00011811453643668991]","[0.048279830489721835, 0.6449082101680651]",Good job,Q1_1718-Q4_2526
Bromley,False,36,"[0.6721315077980963, -4.1186165356235535e-05]","[0.00044984251201677847, 0.6052708505091516]",0.007941041359159406,-0.02123716330674763,0.029390462367280164,-0.27113152544610414,-1.233794557813476,"[0.013529942157735049, 0.02932496738022936, 0.011019580087907436, 0.029923143309832843, 0.002475562510471015, 0.0009085476155153779, 0.003204567490274246, 0.020504128963664058, 0.05610301925234452, 0.017729881896485847, 0.016788557790114216, 0.05657520737413779, 0.00591767577194465, 0.0006207508933433263, 0.0008519017126370924, 0.010521900174308494, 0.055288051587929044, 0.05740156887044911, 0.014826289476231998, 0.016951766109285466, 0.0464335820328267, 0.014329118193996323, 0.0007529551635114744, 0.0028014961783993657, 0.010246788315336071, 0.04202082767419742, 0.030881016086560704, 0.04108522667932557, 0.01151622263211769, 0.008596885120437256, 0.005249734173211348, 2.458245239869253e-05, 0.004259088432094176, 0.01223243324599641, 0.04372366453305346, 3.975507868602739]","[0.028225934194545763, 0.02795194813648136, 0.03357811229739012, 0.09519092640856719, 0.03217252332783929, 0.0278559151762075, 0.03326283543115573, 0.032622122454561836, 0.04605339260912614, 0.03990074101132818, 0.027998997251633857, 0.06114669139639023, 0.027781451013867406, 0.028098888201114454, 0.027812020512091223, 0.052414811511867276, 0.07579898645805827, 0.055120680492860064, 0.032277491987593956, 0.027788199627296426, 0.09747285246459869, 0.030891319142118345, 0.04160995640795284, 0.0337548189090742, 0.033902198685063833, 0.04749954590721428, 0.02812771414822008, 0.03562634132634962, 0.028757411399437736, 0.028389870059004334, 0.1294942317048784, 0.028699006260554834, 0.032207375232318355, 0.02989289141801596, 0.030484303192596374, 0.5301374942426249]","[0.5832293693056932, 0.5815943587564155, 0.5785989195821664, 0.5945745951781619, 0.5853761007139051, 0.5826427624674028, 0.5786987675546413, 0.5789109444961507, 0.5757906953563079, 0.5874604271393201, 0.5829298253882683, 0.5735316349790616, 0.5821310416084685, 0.5813697008183469, 0.5819438266600779, 0.57475477264188, 0.571796776457309, 0.5743553807519801, 0.5854135437035832, 0.5820686366256717, 0.5696625260456565, 0.5848768608515302, 0.5766269221257857, 0.5859003025693987, 0.5784990716096914, 0.5755410754251205, 0.5813322578286688, 0.5864369854214517, 0.580733169993819, 0.5810451949078033, 0.5973953004005799, 0.5836662041852713, 0.5853885817104645, 0.5800342341864941, 0.5797471712656286, 0.6159420612878059]","[0.0867706306943068, 0.12840564124358445, 0.07140108041783366, 0.06542540482183812, 0.034623899286094884, -0.02264276246740271, -0.0386987675546413, -0.09891094449615068, -0.1357906953563079, 0.08253957286067992, 0.09707017461173173, 0.11646836502093838, 0.0578689583915315, 0.018630299181653043, -0.02194382666007788, -0.05475477264188, -0.101796776457309, -0.1243553807519801, 0.08458645629641681, 0.0979313633743284, 0.08033747395434354, 0.0851231391484698, -0.016626922125785648, -0.03590030256939869, -0.06849907160969138, -0.11554107542512043, -0.1313322578286688, 0.13356301457854824, 0.07926683000618107, 0.06895480509219676, 0.02260469959942013, -0.0036662041852713045, -0.04538858171046445, -0.08003423418649414, -0.1497471712656286, -0.16594206128780592]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Bromley_Q1_1718-Q4_2526.png,"[0.6721315077980963, -4.1186165356235535e-05]","[0.49557198430626476, 0.000223241977059932]","[0.18395090370581685, 0.854724221184558]",Good job,Q1_1718-Q4_2526
Camden,False,36,"[0.47789559764180994, 5.079013656830061e-06]","[1.1631133399883805e-05, 0.7721886794796274]",0.002498613630337654,-0.026839662439358092,0.028781019680439293,-0.1454681330035865,-1.2889744704189625,"[0.07843141866167605, 0.01646078412534888, 0.013275751691846771, 0.09155226737213819, 0.005718091073850311, 0.005998216506537123, 0.012288402434487698, 0.006441490205819501, 0.05745568376812832, 0.08517969913312001, 0.020007846618411, 0.0030150816765271817, 0.028096525604080814, 0.00040242999683280173, 0.004119034767758488, 0.002734973480946928, 0.030746494426303974, 0.04890314416690375, 0.040378941942528786, 0.01636787070449248, 0.036774008946387896, 0.02403787405684731, 0.00038876105798025113, 0.01684790298026045, 0.0020347169091677257, 0.06743135097366015, 0.03237247248433232, 0.00778217806559806, 0.015599565389630353, 0.025130920645338777, 0.04203970147947659, 0.005929824804904222, 0.0075999057965940855, 0.001844672400321968, 0.03775475833578986, 0.2719075470437578]","[0.05029896787332608, 0.028204007146760492, 0.0379341556303707, 0.15060394507322464, 0.08031488619875524, 0.03268396402079389, 0.040255110966121777, 0.04201519192105782, 0.03531664074620691, 0.0823040560170527, 0.027777918262715095, 0.04403148650786208, 0.05156050973808829, 0.05261956512169014, 0.03451306456426359, 0.03160437267660778, 0.04698683507566104, 0.04431355826187193, 0.0703912399295333, 0.027933426487216, 0.06436764135144268, 0.0860604039418719, 0.04666169313243618, 0.029469455674702653, 0.03998995076663306, 0.06654109557752139, 0.031057622385751472, 0.02878014868864446, 0.034256908507230205, 0.03591794810795072, 0.2029056032552179, 0.05264850841241789, 0.028501517382079355, 0.03735074561666067, 0.0354446984128918, 0.1683831565673681]","[0.5086738364519491, 0.5052658486458947, 0.5073759006704943, 0.4954938665892438, 0.49868674027136994, 0.5028778401690283, 0.5076635251732748, 0.5078641372214326, 0.5070085147509764, 0.5108709009311714, 0.5047123527539894, 0.5080792513453609, 0.5006614395887787, 0.5005720101215276, 0.5025612115147069, 0.5063510873160496, 0.5083717098733982, 0.5081082554969018, 0.5101578822057912, 0.5050507345219665, 0.5097590751221039, 0.4983652775917918, 0.5011037528997773, 0.5036391991469766, 0.5076321040091055, 0.5099065128924368, 0.5062302366846293, 0.5055558901613036, 0.5068417408796163, 0.5070979442182275, 0.493702860231594, 0.5005695931088993, 0.5040138361043798, 0.5072985562663853, 0.5070278508520036, 0.49484852421745906]","[0.15132616354805095, 0.09473415135410523, 0.07262409932950564, 0.08450613341075613, 0.03131325972863008, -0.052877840169028245, -0.06766352517327484, -0.04786413722143262, -0.15700851475097644, 0.11912909906882863, 0.10528764724601059, 0.03192074865463912, 0.08933856041122124, -0.010572010121527642, -0.042561211514706876, -0.036351087316049635, -0.09837170987339822, -0.12810825549690175, 0.08984211779420881, 0.0949492654780335, 0.09024092487789603, 0.061634722408208276, -0.011103752899777275, -0.09363919914697666, -0.02763210400910554, -0.11990651289243681, -0.1262302366846293, 0.0644441098386963, 0.08315825912038366, 0.10290205578177247, 0.04629713976840605, -0.04056959310889924, -0.06401383610437977, -0.027298556266385332, -0.12702785085200363, -0.13484852421745908]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Camden_Q1_1718-Q4_2526.png,"[0.47789559764180994, 5.079013656830061e-06]","[0.10194649369986393, 1.952319014185367e-05]","[4.347739419178328e-05, 0.7963149157491984]",Good job,Q1_1718-Q4_2526
Croydon,False,36,"[0.8302495587864291, -0.00013032372260796113]","[4.846707829957008e-07, 0.012429065436315972]",0.17010971703464695,0.14570117930037196,0.6134789194019028,-0.19729333769513543,-0.8130991971501693,"[0.03560102671521476, 0.02089293557081596, 0.008142783546161844, 0.003878571865240947, 0.0017816343459143187, 0.02325765058473302, 0.02405185350638229, 0.004879177007485146, 0.0074269562388481125, 0.0693276571741977, 0.015026033367972237, 0.04652793615297771, 0.013880394518451536, 0.0007650960926070168, 0.024047202145270005, 0.025608237708253847, 0.0007903562786862858, 0.0001510478860773538, 0.05730061907465053, 0.010921124283900931, 0.03451363078574937, 0.00013941601908806593, 0.003080731573221893, 0.025602757485748147, 0.023895520298808558, 6.791703173693036e-08, 0.008815779958455235, 0.03918098828563907, 0.01512993042404926, 0.014538425639199718, 0.0016075639838012087, 0.0364794955892615, 0.034845888119753796, 0.007660102169014422, 0.003708912581560997, 3.5419243189693748]","[0.04766457573478644, 0.04940859229561931, 0.030963569208029007, 0.04004388299798628, 0.028034664435272114, 0.03358695821766636, 0.02874344943843088, 0.04495096195118506, 0.05538609326044003, 0.03962607488521949, 0.042660531076235464, 0.04151587904500839, 0.059865172929454036, 0.028273030151102503, 0.04267460127473938, 0.0671804795364303, 0.09265666301812087, 0.056606311531399556, 0.05328196537531882, 0.03553843791093958, 0.03933915651416919, 0.03456538047634941, 0.037968952519824295, 0.0278348197519155, 0.041193431179082585, 0.06595418844414624, 0.03296311293871454, 0.06485821870143493, 0.038238440198468726, 0.03786445811151665, 0.06452590873322689, 0.028605439837230552, 0.037103480749059975, 0.05280543337949811, 0.03345587901190204, 0.4440618051800753]","[0.5049730959390025, 0.5061405155657108, 0.4886625760115628, 0.4991359978054607, 0.4746868953375399, 0.463079408763411, 0.4717850236940077, 0.45250592243008103, 0.4457348885951725, 0.49876909449420953, 0.5013040628264905, 0.45517431014827153, 0.4432332751093689, 0.4734861208643541, 0.4542403744469049, 0.43949753230390215, 0.4286572071987531, 0.4450344368191475, 0.5085754193585597, 0.4947665129169237, 0.45704218155100496, 0.4936658029831701, 0.45830966571714543, 0.4763212828149315, 0.4554411489200906, 0.44009791954049504, 0.49166451219452717, 0.5149128401892622, 0.497501610328069, 0.45840973025657755, 0.5147460659568753, 0.48332580057518176, 0.4964009003943154, 0.4472692115331321, 0.46324618299579795, 0.6022024734205702]","[0.08502690406099744, 0.06385948443428913, 0.051337423988437214, 0.03086400219453933, 0.025313104662460117, -0.08307940876341102, -0.0917850236940077, -0.03250592243008105, -0.03573488859517254, 0.13123090550579047, 0.058695937173509516, 0.10482568985172852, 0.046766724890631106, 0.016513879135645892, -0.0742403744469049, -0.059497532303902145, -0.008657207198753125, -0.005034436819147503, 0.10142458064144033, 0.05523348708307635, 0.09295781844899509, 0.006334197016829912, -0.028309665717145438, -0.09632128281493152, -0.07544114892009057, -9.791954049503948e-05, -0.05166451219452717, 0.07508715981073777, 0.062498389671931054, 0.061590269743422466, 0.015253934043124695, -0.11332580057518177, -0.09640090039431537, -0.03726921153313212, -0.03324618299579796, -0.1622024734205702]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Data_Visuals\Scrollytelling_draft\data\simple_reg diagnostics\diagnostics_borough_simple\diag_Good_job_Croydon_Q1_1718-Q4_2526.png,"[0.8302495587864291, -0.00013032372260796113]","[0.362936907548882, 0.00013107824154032213]","[0.028505788531054385, 0.32712783137147666]",Good job,Q1_1718-Q4_2526
