date,tone,daily_avg_tone,london_mentions,crime_mentions,crime_keyword_count,crime_types,crime_type,headline,headline_is_duplicate,V1DOCUMENTIDENTIFIER,V2ENHANCEDTHEMES,V2SOURCECOMMONNAME,GKGRECORDID,V2.1COUNTS,V1THEMES,V1LOCATIONS,V2ENHANCEDLOCATIONS,V2ENHANCEDPERSONS,V1ORGANIZATIONS,V2ENHANCEDORGANIZATIONS,V1.5TONE,V2.1SOCIALVIDEOEMBEDS,V2.1ALLNAMES,V2.1AMOUNTS
2022-09-01 05:00:00,-1.79282868525896,-1.7049739250501543,2,36,1,DRUG OFFENCES,DRUG OFFENCES,Shamima Begum: Canada will investigate spy smuggling allegations,False,https://www.bbc.co.uk/news/world-us-canada-62747901,"IDEOLOGY,823;TAX_FNCACT_SPY,43;LEADER,369;TAX_FNCACT_PRIME_MINISTER,369;ARREST,2055;SOC_GENERALCRIME,2055;CRISISLEX_C07_SAFETY,2055;SMUGGLING,53;SMUGGLING,1635;SMUGGLING,2090;TAX_RELIGION_ISLAMIC,290;CRISISLEX_CRISISLEXREC,1747;KILL,2940;CRISISLEX_T03_DEAD,2940;TRIAL,1396;TAX_FNCACT_LAWYERS,1396;TAX_ETHNICITY_CANADIAN,345;TAX_ETHNICITY_CANADIAN,1606;TAX_ETHNICITY_CANADIAN,2007;TAX_ETHNICITY_CANADIAN,2351;TAX_FNCACT_POLICE,2222;AFFECT,2837;REFUGEES,2837;EPU_CATS_MIGRATION_FEAR_MIGRATION,2837;WB_2024_ANTI_CORRUPTION_AUTHORITIES,2491;WB_2025_INVESTIGATION,2491;WB_831_GOVERNANCE,2491;WB_832_ANTI_CORRUPTION,2491;ALLIANCE,1517;TERROR,588;WB_2467_TERRORISM,588;WB_2433_CONFLICT_AND_VIOLENCE,588;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,588;WB_2462_POLITICAL_VIOLENCE_AND_WAR,588;EPU_CATS_NATIONAL_SECURITY,588;MEDIA_MSM,715;TAX_FNCACT_VICTIM,1431;TAX_FNCACT_AUTHORITIES,1897;TAX_FNCACT_AUTHORITIES,2124;EPU_POLICY_AUTHORITIES,1897;EPU_POLICY_AUTHORITIES,2124;TAX_FNCACT_MINISTER,369;TAX_FNCACT_SPOKESMAN,2391;SOC_REFUGEECAMP,2842;SOC_POINTSOFINTEREST_REFUGEE_CAMP,2842;WB_2665_REFUGEE_RESETTLEMENT,2842;WB_2480_POST_CONFLICT_RECONSTRUCTION,2842;WB_2488_POPULATION_RESETTLEMENT,2842;TAX_ETHNICITY_CANADIANS,847;ARMEDCONFLICT,2963;TAX_FNCACT_INTELLIGENCE_OFFICER,1464;TAX_FNCACT_AGENT,351;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM,2738;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,2738;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,2738;TAX_TERROR_GROUP_ISLAMIC_STATE,296;SECURITY_SERVICES,1747;WB_696_PUBLIC_SECTOR_MANAGEMENT,1747;WB_840_JUSTICE,1747;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT,1747;WB_328_FINANCIAL_INTEGRITY,1747;WB_1014_CRIMINAL_JUSTICE,1747;WB_2082_LAW_ENFORCEMENT,1747;TAX_ETHNICITY_RUSSIAN,2953;TAX_WORLDLANGUAGES_RUSSIAN,2953;CRISISLEX_T01_CAUTION_ADVICE,2698;TAX_MILITARY_TITLE_OFFICER,1464;TAX_FNCACT_OFFICER,1464;LEGISLATION,1735;EPU_POLICY_LAW,1735;TAX_FNCACT_SECRETARY,2566;",BBC.CO.UK,20220901050000-758,,TAX_FNCACT;TAX_FNCACT_SPY;SMUGGLING;TAX_RELIGION;TAX_RELIGION_ISLAMIC;TAX_TERROR_GROUP;TAX_TERROR_GROUP_ISLAMIC_STATE;TAX_ETHNICITY;TAX_ETHNICITY_CANADIAN;TAX_FNCACT_AGENT;TAX_FNCACT_MINISTER;LEADER;TAX_FNCACT_PRIME_MINISTER;TERROR;WB_2467_TERRORISM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;EPU_CATS_NATIONAL_SECURITY;MEDIA_MSM;IDEOLOGY;TAX_ETHNICITY_CANADIANS;TRIAL;TAX_FNCACT_LAWYERS;TAX_FNCACT_VICTIM;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_INTELLIGENCE_OFFICER;ALLIANCE;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_328_FINANCIAL_INTEGRITY;WB_1014_CRIMINAL_JUSTICE;WB_2082_LAW_ENFORCEMENT;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;TAX_FNCACT_POLICE;TAX_FNCACT_SPOKESMAN;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;TAX_FNCACT_SECRETARY;CRISISLEX_T01_CAUTION_ADVICE;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;AFFECT;REFUGEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;SOC_REFUGEECAMP;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_REFUGEE_CAMP;WB_2665_REFUGEE_RESETTLEMENT;WB_2480_POST_CONFLICT_RECONSTRUCTION;WB_2488_POPULATION_RESETTLEMENT;KILL;CRISISLEX_T03_DEAD;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;ARMEDCONFLICT;,"4#RAQQA, AR RAQQAH, SYRIA#SY#SY04#35.95#39.0167#-2538949;4#ISTANBUL, ISTANBUL, TURKEY#TU#TU34#41.0186#28.9647#-755070;1#UNITED KINGDOM#UK#UK#54#-4#UK;1#SYRIA#SY#SY#35#38#SY;1#RUSSIA#RS#RS#60#100#RS;1#CANADA#CA#CA#60#-96#CA;1#TURKEY#TU#TU#39.059012#34.911546#TU;1#JORDAN#JO#JO#31#36#JO;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#51.5#-0.116667#-2601889","4#ISTANBUL, ISTANBUL, TURKEY#TU#TU34#27897#41.0186#28.9647#-755070#1345;1#UNITED KINGDOM#UK#UK##54#-4#UK#207;1#UNITED KINGDOM#UK#UK##54#-4#UK#269;1#UNITED KINGDOM#UK#UK##54#-4#UK#1148;1#RUSSIAN#RS#RS##60#100#RS#2953;1#TURKEY#TU#TU##39.059012#34.911546#TU#1353;1#TURKEY#TU#TU##39.059012#34.911546#TU#2065;1#JORDAN#JO#JO##31#36#JO#2025;1#CANADIANS#CA#CA##60#-96#CA#847;1#CANADIAN#CA#CA##60#-96#CA#345;1#CANADIAN#CA#CA##60#-96#CA#1606;1#CANADIAN#CA#CA##60#-96#CA#2007;1#CANADIAN#CA#CA##60#-96#CA#2351;4#RAQQA, AR RAQQAH, SYRIA#SY#SY04#26371#35.95#39.0167#-2538949#2997;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#40110#51.5#-0.116667#-2601889#1132;1#BRITISH#UK#UK##54#-4#UK#2174;1#SYRIA#SY#SY##35#38#SY#230;1#SYRIA#SY#SY##35#38#SY#1230;1#SYRIA#SY#SY##35#38#SY#1378;1#SYRIA#SY#SY##35#38#SY#1965;1#SYRIA#SY#SY##35#38#SY#2337;1#SYRIA#SY#SY##35#38#SY#2762;1#SYRIA#SY#SY##35#38#SY#3004;1#CANADA#CA#CA##60#-96#CA#22;1#CANADA#CA#CA##60#-96#CA#131;1#CANADA#CA#CA##60#-96#CA#2275","Kadiza Sultana,1177;Ben Wallace,2578;Justin Trudeau,384;Shamima Begum,13;Matt Murphy,82;Mohammed Al Rasheed,1294",a canadian security intelligence service,"A Canadian Security Intelligence Service,2381","-1.79282868525896,2.78884462151394,4.58167330677291,7.37051792828685,22.7091633466135,0.597609561752988,476",,"Shamima Begum,14;United Kingdom,185;United Kingdom,246;Islamic State,275;Minister Justin Trudeau,367;Amira Abase,1227;Mohammed Al Rasheed,1308;Metropolitan Police,2235;Canadian Security Intelligence Service,2399;Secretary Ben Wallace,2598","3,United Kingdom schoolgirls into,164;2,friends,265;15,when she,933;"
2022-09-01 00:00:00,-2.73037542662116,-1.7049739250501543,2,20,1,HATE CRIME,HATE CRIME,"More than 120,000 workers quit jobs because of racism, UK study suggests",False,https://www.theguardian.com/world/2022/sep/01/more-than-120000-workers-quit-jobs-because-of-racism-uk-study-suggests,"TAX_FNCACT_WOMAN,1371;EPU_ECONOMY_HISTORIC,3086;EDUCATION,2680;TAX_FNCACT_TEACHER,2680;CRISISLEX_T11_UPDATESSYMPATHY,1953;WB_841_JUSTICE_SYSTEM_ADMINISTRATION,2300;WB_696_PUBLIC_SECTOR_MANAGEMENT,2300;WB_840_JUSTICE,2300;WB_1211_HUMAN_RESOURCES,2300;TAX_FNCACT_EMPLOYER,889;TAX_FNCACT_EMPLOYER,1726;WB_2690_CATEGORIES_OF_EMPLOYMENT,889;WB_2690_CATEGORIES_OF_EMPLOYMENT,1726;WB_2689_JOBS_DIAGNOSTICS,889;WB_2689_JOBS_DIAGNOSTICS,1726;WB_2704_EMPLOYER,889;WB_2704_EMPLOYER,1726;TAX_FNCACT_EMPLOYERS,948;TAX_FNCACT_EMPLOYERS,1912;TAX_FNCACT_EMPLOYERS,2033;TAX_FNCACT_EMPLOYERS,3115;GENERAL_GOVERNMENT,689;USPEC_POLITICS_GENERAL1,689;EPU_POLICY_CONGRESS,689;BULLYING,738;TAX_ETHNICITY_INDIAN,1365;HARASSMENT,751;HARASSMENT,1674;UNGP_CRIME_VIOLENCE,751;UNGP_CRIME_VIOLENCE,1674;TAX_FNCACT_CHIEF_EXECUTIVE,1819;DRUG_TRADE,1161;WB_1331_HEALTH_TECHNOLOGIES,1161;WB_2453_ORGANIZED_CRIME,1161;WB_1350_PHARMACEUTICALS,1161;WB_2433_CONFLICT_AND_VIOLENCE,1161;WB_621_HEALTH_NUTRITION_AND_POPULATION,1161;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1161;WB_2456_DRUGS_AND_NARCOTICS,1161;TRANSPARENCY,1931;TAX_FNCACT_MINISTERS,907;UNGP_FORESTS_RIVERS_OCEANS,2300;EPU_POLICY_GOVERNMENT,2551;EPU_POLICY_GOVERNMENT,3379;TAX_FNCACT_LECTURER,1050;TAX_FNCACT_DIRECTOR,3022;DISCRIMINATION,99;DISCRIMINATION,618;DISCRIMINATION,1013;DISCRIMINATION,2061;DISCRIMINATION,2620;DISCRIMINATION,2864;DISCRIMINATION_RACE_RACISM,99;DISCRIMINATION_RACE_RACISM,618;DISCRIMINATION_RACE_RACISM,1013;DISCRIMINATION_RACE_RACISM,2061;DISCRIMINATION_RACE_RACISM,2620;DISCRIMINATION_RACE_RACISM,2864;UNGP_FREEDOM_FROM_DISCRIMINATION,99;UNGP_FREEDOM_FROM_DISCRIMINATION,618;UNGP_FREEDOM_FROM_DISCRIMINATION,1013;UNGP_FREEDOM_FROM_DISCRIMINATION,2061;UNGP_FREEDOM_FROM_DISCRIMINATION,2620;UNGP_FREEDOM_FROM_DISCRIMINATION,2864;MANMADE_DISASTER_IMPLIED,1116;TAX_FNCACT_EXECUTIVE,1819;TAX_WORLDMAMMALS_HUMAN,2290;TAX_FNCACT_SPOKESPERSON,3392;SCIENCE,1095;TAX_FNCACT_EMPLOYEES,1963;WB_2670_JOBS,81;WB_1467_EDUCATION_FOR_ALL,81;WB_470_EDUCATION,81;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS,81;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET,81;TAX_FNCACT_DEALER,1168;TAX_FNCACT_CHIEF,1809;WB_2730_OLDER_WORKERS,2883;WB_2725_CATEGORIES_OF_WORKERS,2883;TAX_FNCACT_VICTIMS,577;CRISISLEX_CRISISLEXREC,577;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE,577;TAX_FNCACT_REPRESENTATIVE,481;DISCRIMINATION_RACE_RACIST,334;DISCRIMINATION_RACE_RACIST,729;DISCRIMINATION_RACE_RACIST,1553;DISCRIMINATION_RACE_RACIST,1980;WB_698_TRADE,674;TAX_FNCACT_WORKERS,27;TAX_FNCACT_WORKERS,269;TAX_FNCACT_WORKERS,554;TAX_FNCACT_WORKERS,993;TAX_FNCACT_WORKERS,2418;TAX_FNCACT_WORKERS,2784;TAX_FNCACT_WORKERS,2883;LEGISLATION,930;EPU_POLICY_LAW,930;TAX_FNCACT_CHILDREN,2663;TAX_FNCACT_SECRETARY,800;TAX_ETHNICITY_BLACK,280;TAX_ETHNICITY_BLACK,1031;TAX_ETHNICITY_BLACK,2392;",THEGUARDIAN.COM,20220901000000-349,,TAX_FNCACT;TAX_FNCACT_WORKERS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;DISCRIMINATION_RACE_RACIST;TAX_FNCACT_REPRESENTATIVE;TAX_FNCACT_VICTIMS;CRISISLEX_CRISISLEXREC;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_698_TRADE;GENERAL_GOVERNMENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_CONGRESS;BULLYING;HARASSMENT;UNGP_CRIME_VIOLENCE;TAX_FNCACT_SECRETARY;TAX_FNCACT_EMPLOYER;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2689_JOBS_DIAGNOSTICS;WB_2704_EMPLOYER;TAX_FNCACT_MINISTERS;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_EMPLOYERS;TAX_FNCACT_LECTURER;SCIENCE;MANMADE_DISASTER_IMPLIED;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TAX_FNCACT_DEALER;TAX_ETHNICITY_INDIAN;TAX_FNCACT_WOMAN;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TRANSPARENCY;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_EMPLOYEES;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;UNGP_FORESTS_RIVERS_OCEANS;WB_841_JUSTICE_SYSTEM_ADMINISTRATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1211_HUMAN_RESOURCES;EPU_POLICY_GOVERNMENT;TAX_FNCACT_CHILDREN;EDUCATION;TAX_FNCACT_TEACHER;WB_2730_OLDER_WORKERS;WB_2725_CATEGORIES_OF_WORKERS;TAX_FNCACT_DIRECTOR;EPU_ECONOMY_HISTORIC;TAX_FNCACT_SPOKESPERSON;,"1#UNITED KINGDOM#UK#UK#54#-4#UK;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#51.5#-0.116667#-2601889","1#UNITED KINGDOM#UK#UK##54#-4#UK#231;1#UNITED KINGDOM#UK#UK##54#-4#UK#520;1#UNITED KINGDOM#UK#UK##54#-4#UK#1399;1#BRITAIN#UK#UK##54#-4#UK#3421;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#40110#51.5#-0.116667#-2601889#1383;1#BRITISH#UK#UK##54#-4#UK#1358;1#BRITISH#UK#UK##54#-4#UK#2699;1#BRITISH#UK#UK##54#-4#UK#3077","Matthew Percival,3007;Frances Ogrady,817;Halima Begum,1797",union congress;confederation of british industry;institute of personnel,"Union Congress,689;Confederation Of British Industry,3086;Institute Of Personnel,2251","-2.73037542662116,2.38907849829352,5.11945392491468,7.50853242320819,21.5017064846416,0.68259385665529,556",b'https://youtube.com/user/TheGuardian;',"United Kingdom,237;United Kingdom,548;Trades Union,723;British Indian,1451;Halima Begum,1880;Runnymede Trust,1928;Chartered Institute,2336;Matthew Percival,3128;British Industry,3212","9000000,minority ethnic workers,456;24,were significantly more likely,2361;"
2022-09-01 08:30:00,-6.22222222222222,-1.7049739250501543,2,42,3,DRUG OFFENCES,DRUG OFFENCES,'Cocaine Cassie' confesses to drug smuggling after years of claiming innocence,False,https://www.dailystar.co.uk/news/world-news/cocaine-cassie-finally-confesses-drug-27880853,"ARREST,1273;ARREST,2408;SOC_POINTSOFINTEREST_JAIL,1273;SOC_POINTSOFINTEREST_JAIL,2408;TAX_FNCACT_REPORTER,1923;TAX_FNCACT_SMUGGLER,832;TAX_FNCACT_SMUGGLER,1674;CRIME_ILLEGAL_DRUGS,7;CRIME_ILLEGAL_DRUGS,72;CRIME_ILLEGAL_DRUGS,207;CRIME_ILLEGAL_DRUGS,877;CRIME_ILLEGAL_DRUGS,1858;DRUG_TRADE,7;DRUG_TRADE,72;DRUG_TRADE,207;DRUG_TRADE,877;DRUG_TRADE,1858;WB_135_TRANSPORT,1585;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION,792;WB_1462_WATER_SANITATION_AND_HYGIENE,792;WB_635_PUBLIC_HEALTH,792;TAX_FNCACT_VICTIM,526;TAX_ETHNICITY_AUSTRALIAN,2248;SOC_GENERALCRIME,1207;EPU_CATS_MIGRATION_FEAR_FEAR,1207;MANMADE_DISASTER_IMPLIED,955;TAX_ETHNICITY_COLOMBIAN,1520;SOC_POINTSOFINTEREST_PRISON,436;SOC_POINTSOFINTEREST_PRISON,1503;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM,436;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM,1503;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,436;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT,1503;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,436;WB_2490_NATIONAL_PROTECTION_AND_SECURITY,1503;SMUGGLING,64;SMUGGLING,1850;TRIAL,388;TAX_FNCACT_INSTRUCTOR,1556;TAX_FNCACT_PASTOR,422;USPEC_POLICY1,1261;EPU_POLICY_SPENDING,1261;WB_1331_HEALTH_TECHNOLOGIES,356;WB_1331_HEALTH_TECHNOLOGIES,597;WB_2453_ORGANIZED_CRIME,356;WB_2453_ORGANIZED_CRIME,597;WB_1350_PHARMACEUTICALS,356;WB_1350_PHARMACEUTICALS,597;WB_2433_CONFLICT_AND_VIOLENCE,356;WB_2433_CONFLICT_AND_VIOLENCE,597;WB_621_HEALTH_NUTRITION_AND_POPULATION,356;WB_621_HEALTH_NUTRITION_AND_POPULATION,597;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,356;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,597;WB_2456_DRUGS_AND_NARCOTICS,356;WB_2456_DRUGS_AND_NARCOTICS,597;TAX_ETHNICITY_CHOP,516;MEDIA_MSM,995;CRIME_CARTELS,511;ORGANIZED_CRIME,511;WB_1743_ANTICARTEL_ENFORCEMENT,511;WB_1921_PRIVATE_SECTOR_DEVELOPMENT,511;WB_2446_CARTELS,511;WB_406_COMPETITION_POLICY,511;WB_2101_ANTITRUST,511;WB_2445_NON_STATE_SECURITY_ACTORS,511;EPU_CATS_REGULATION,511;",DAILYSTAR.CO.UK,20220901083000-421,ARREST#60##1#Colombia#CO#CO#4#-72#CO#1393;,CRIME_ILLEGAL_DRUGS;DRUG_TRADE;SMUGGLING;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;TRIAL;TAX_FNCACT;TAX_FNCACT_PASTOR;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;CRIME_CARTELS;ORGANIZED_CRIME;WB_1743_ANTICARTEL_ENFORCEMENT;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_2446_CARTELS;WB_406_COMPETITION_POLICY;WB_2101_ANTITRUST;WB_2445_NON_STATE_SECURITY_ACTORS;EPU_CATS_REGULATION;TAX_ETHNICITY;TAX_ETHNICITY_CHOP;TAX_FNCACT_VICTIM;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_1462_WATER_SANITATION_AND_HYGIENE;WB_635_PUBLIC_HEALTH;TAX_FNCACT_SMUGGLER;MANMADE_DISASTER_IMPLIED;MEDIA_MSM;SOC_GENERALCRIME;EPU_CATS_MIGRATION_FEAR_FEAR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;ARREST;SOC_POINTSOFINTEREST_JAIL;TAX_ETHNICITY_COLOMBIAN;TAX_FNCACT_INSTRUCTOR;WB_135_TRANSPORT;TAX_FNCACT_REPORTER;TAX_ETHNICITY_AUSTRALIAN;,"1#AUSTRALIA#AS#AS#-25#135#AS;1#COLOMBIA#CO#CO#4#-72#CO;1#UNITED STATES#US#US#39.828175#-98.5795#US;4#ADELAIDE, SOUTH AUSTRALIA, AUSTRALIA#AS#AS05#-34.9333#138.6#-1555188;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#51.5#-0.116667#-2601889;4#BOGOTA, CUNDINAMARCA, COLOMBIA#CO#CO33#4.6#-74.0833#-578472","1#COLOMBIAN#CO#CO##4#-72#CO#1520;1#AUSTRALIAN#AS#AS##-25#135#AS#2248;1#AMERICA#US#US##39.828175#-98.5795#US#685;1#AUSTRALIA#AS#AS##-25#135#AS#2306;1#AUSTRALIA#AS#AS##-25#135#AS#2534;1#COLOMBIA#CO#CO##4#-72#CO#88;1#COLOMBIA#CO#CO##4#-72#CO#306;1#COLOMBIA#CO#CO##4#-72#CO#456;1#COLOMBIA#CO#CO##4#-72#CO#2387;1#COLOMBIA#CO#CO##4#-72#CO#2545;4#BOGOTA, CUNDINAMARCA, COLOMBIA#CO#CO33#18585#4.6#-74.0833#-578472#296;4#BOGOTA, CUNDINAMARCA, COLOMBIA#CO#CO33#18585#4.6#-74.0833#-578472#446;1#AUSSIE#AS#AS##-25#135#AS#1068;4#ADELAIDE, SOUTH AUSTRALIA, AUSTRALIA#AS#AS05#5256#-34.9333#138.6#-1555188#2295;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#40110#51.5#-0.116667#-2601889#316","El Chapo,581;Liam Bartlett,1937;Cassie Sainsbury,24",,,"-6.22222222222222,1.11111111111111,7.33333333333333,8.44444444444444,23.7777777777778,0,420",,"Cocaine Cassie' Sainsbury,27;South America,676;Liam Bartlett,1970","18,headphone boxes inside her,190;3,locations with warning,436;"
