date,tone,daily_avg_tone,london_mentions,crime_mentions,crime_keyword_count,crime_types,crime_type,headline,headline_is_duplicate,V1DOCUMENTIDENTIFIER,V2ENHANCEDTHEMES,V2SOURCECOMMONNAME,GKGRECORDID,V2.1COUNTS,V1THEMES,V1LOCATIONS,V2ENHANCEDLOCATIONS,V2ENHANCEDPERSONS,V1ORGANIZATIONS,V2ENHANCEDORGANIZATIONS,V1.5TONE,V2.1SOCIALVIDEOEMBEDS,V2.1ALLNAMES,V2.1AMOUNTS
2023-10-01 00:15:00,-7.69230769230769,-1.3481537233882714,2,7,1,"POSSESSION OF WEAPONS, KNIFE CRIME",POSSESSION OF WEAPONS,Seizing every knife is impossible. We have to persuade boys they don’t need them,False,https://www.thetimes.co.uk/article/seizing-every-knife-is-impossible-we-have-to-persuade-boys-they-dont-need-them-fklgq25s8,"TAX_FNCACT_CHILDREN,160;TAX_FNCACT_CHILDREN,787;TRIAL,680;SOC_GENERALCRIME,680;CRISISLEX_T11_UPDATESSYMPATHY,539;KILL,129;CRISISLEX_T03_DEAD,129;PUBLIC_TRANSPORT,109;TAX_FNCACT_MAN,604;CRISISLEX_CRISISLEXREC,41;CRISISLEX_CRISISLEXREC,625;CRISISLEX_CRISISLEXREC,733;TAX_WORLDMAMMALS_SEAL,374;EPU_CATS_MIGRATION_FEAR_FEAR,198;EPU_CATS_MIGRATION_FEAR_FEAR,277;EDUCATION,62;EDUCATION,775;MANMADE_DISASTER_IMPLIED,62;MANMADE_DISASTER_IMPLIED,775;SOC_POINTSOFINTEREST_SCHOOL,62;SOC_POINTSOFINTEREST_SCHOOL,775;",THETIMES.CO.UK,20231001001500-412,,CRISISLEX_CRISISLEXREC;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;PUBLIC_TRANSPORT;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT;TAX_FNCACT_CHILDREN;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_SEAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_MAN;TRIAL;SOC_GENERALCRIME;,"4#CROYDON, CROYDON, UNITED KINGDOM#UK#UKC8#51.3833#-0.1#-2593790","4#CROYDON, CROYDON, UNITED KINGDOM#UK#UKC8#40133#51.3833#-0.1#-2593790#89","Elianne Adnam,13",,,"-7.69230769230769,1.92307692307692,9.61538461538462,11.5384615384615,28.2051282051282,1.92307692307692,139",,"Elianne Adnam,14",
2023-10-01 00:15:00,-7.69230769230769,-1.3481537233882714,2,7,1,"POSSESSION OF WEAPONS, KNIFE CRIME",KNIFE CRIME,Seizing every knife is impossible. We have to persuade boys they don’t need them,False,https://www.thetimes.co.uk/article/seizing-every-knife-is-impossible-we-have-to-persuade-boys-they-dont-need-them-fklgq25s8,"TAX_FNCACT_CHILDREN,160;TAX_FNCACT_CHILDREN,787;TRIAL,680;SOC_GENERALCRIME,680;CRISISLEX_T11_UPDATESSYMPATHY,539;KILL,129;CRISISLEX_T03_DEAD,129;PUBLIC_TRANSPORT,109;TAX_FNCACT_MAN,604;CRISISLEX_CRISISLEXREC,41;CRISISLEX_CRISISLEXREC,625;CRISISLEX_CRISISLEXREC,733;TAX_WORLDMAMMALS_SEAL,374;EPU_CATS_MIGRATION_FEAR_FEAR,198;EPU_CATS_MIGRATION_FEAR_FEAR,277;EDUCATION,62;EDUCATION,775;MANMADE_DISASTER_IMPLIED,62;MANMADE_DISASTER_IMPLIED,775;SOC_POINTSOFINTEREST_SCHOOL,62;SOC_POINTSOFINTEREST_SCHOOL,775;",THETIMES.CO.UK,20231001001500-412,,CRISISLEX_CRISISLEXREC;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;PUBLIC_TRANSPORT;KILL;CRISISLEX_T03_DEAD;TAX_FNCACT;TAX_FNCACT_CHILDREN;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_SEAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_MAN;TRIAL;SOC_GENERALCRIME;,"4#CROYDON, CROYDON, UNITED KINGDOM#UK#UKC8#51.3833#-0.1#-2593790","4#CROYDON, CROYDON, UNITED KINGDOM#UK#UKC8#40133#51.3833#-0.1#-2593790#89","Elianne Adnam,13",,,"-7.69230769230769,1.92307692307692,9.61538461538462,11.5384615384615,28.2051282051282,1.92307692307692,139",,"Elianne Adnam,14",
2023-10-01 00:15:00,4.11663807890223,-1.3481537233882714,3,4,1,BURGLARY,BURGLARY,"Win a short break in Bordeaux worth £2,500 with Kirker Holidays",False,https://www.thetimes.co.uk/article/win-a-short-break-in-bordeaux-worth-2-500-with-kirker-holidays-w0lrcpzd2,"SOC_INNOVATION,810;TAX_FNCACT_GUIDE,2207;KILL,1195;CRISISLEX_T03_DEAD,1195;TAX_FNCACT_COMPANION,57;TAX_FNCACT_COMPANION,210;TAX_FNCACT_COMPANION,370;TAX_FNCACT_COMPANION,584;TAX_FNCACT_COMPANION,1038;TAX_FNCACT_COMPANION,1308;CRISISLEX_T04_INFRASTRUCTURE,129;TAX_FNCACT_CONCIERGE,2132;GEN_HOLIDAY,2069;EDUCATION,407;EDUCATION,947;MANMADE_DISASTER_IMPLIED,407;MANMADE_DISASTER_IMPLIED,947;SOC_POINTSOFINTEREST_SCHOOL,407;SOC_POINTSOFINTEREST_SCHOOL,947;ARMEDCONFLICT,1186;TAX_FNCACT_ACTOR,525;TAX_FNCACT_ACTOR,1498;USPEC_POLICY1,2329;EPU_ECONOMY,2329;EPU_ECONOMY_HISTORIC,2329;MEDIA_MSM,597;TAX_FNCACT_WOMAN,160;TAX_FNCACT_WOMAN,261;TAX_RELIGION_CHURCH,108;TAX_RELIGION_CHURCH,493;TAX_RELIGION_CHURCH,878;EPU_POLICY_POLICY,2849;",THETIMES.CO.UK,20231001001500-440,"KILL#7##4#Allons, Aquitaine, France#FR#FR97#44.2016#-0.053711#-1407213#1157;CRISISLEX_T03_DEAD#7##4#Allons, Aquitaine, France#FR#FR97#44.2016#-0.053711#-1407213#1157;",TAX_FNCACT;TAX_FNCACT_COMPANION;TAX_RELIGION;TAX_RELIGION_CHURCH;CRISISLEX_T04_INFRASTRUCTURE;TAX_FNCACT_WOMAN;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_ACTOR;MEDIA_MSM;SOC_INNOVATION;ARMEDCONFLICT;KILL;CRISISLEX_T03_DEAD;GEN_HOLIDAY;TAX_FNCACT_CONCIERGE;TAX_FNCACT_GUIDE;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;EPU_POLICY;EPU_POLICY_POLICY;,"4#LAKE DISTRICT, CUMBRIA, UNITED KINGDOM#UK#UKC9#54.5#-3.16667#-2600606;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#51.5#-0.116667#-2601889;4#ALLONS, AQUITAINE, FRANCE#FR#FR97#44.2016#-0.053711#-1407213;4#EAST FINCHLEY, BARNET, UNITED KINGDOM#UK#UKA2#51.5833#-0.166667#-2595167;1#FRANCE#FR#FR#46#2#FR;4#TOURNY, HAUTE-NORMANDIE, FRANCE#FR#FRA7#49.1825#1.54533#-1473279","4#EAST FINCHLEY, BARNET, UNITED KINGDOM#UK#UKA2#40110#51.5833#-0.166667#-2595167#2921;4#ALLONS, AQUITAINE, FRANCE#FR#FR97#16243#44.2016#-0.053711#-1407213#1434;4#TOURNY, HAUTE-NORMANDIE, FRANCE#FR#FRA7#16276#49.1825#1.54533#-1473279#1729;1#FRANCE#FR#FR##46#2#FR#1652;1#FRANCE#FR#FR##46#2#FR#1737;4#LAKE DISTRICT, CUMBRIA, UNITED KINGDOM#UK#UKC9#40102#54.5#-3.16667#-2600606#3026;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#40110#51.5#-0.116667#-2601889#2355","James Birchall,2972;Askham Hall,3077",,,"4.11663807890223,5.48885077186964,1.37221269296741,6.86106346483705,21.2692967409949,0.857632933104631,503",,"Kirker Guide Notes,2385;East Finchley,3185;James Birchall,3222;Lake District,3276","2,miles west of the,737;7,centuries ago,1029;3,nights,1341;050,at Askham Hall,2593;"
2023-10-01 08:45:00,-9.70588235294118,-1.3481537233882714,2,53,1,KNIFE CRIME,KNIFE CRIME,Three teenagers arrested over fatal stabbing of 16-year-old boy in Luton,False,https://www.standard.co.uk/news/crime/luton-stabbing-nunnery-lane-three-arrested-crime-police-bedfordshire-cambridgeshire-b1110532.html,"CRISISLEX_CRISISLEXREC,81;EPU_CATS_MIGRATION_FEAR_FEAR,1155;EPU_CATS_MIGRATION_FEAR_FEAR,1700;WB_2433_CONFLICT_AND_VIOLENCE,1188;WB_2433_CONFLICT_AND_VIOLENCE,1711;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1188;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,1711;UNGP_CRIME_VIOLENCE,1188;UNGP_CRIME_VIOLENCE,1711;TAX_DISEASE_WOUNDS,326;SECURITY_SERVICES,110;SECURITY_SERVICES,608;SECURITY_SERVICES,721;SECURITY_SERVICES,980;TAX_FNCACT_POLICE,110;TAX_FNCACT_POLICE,608;TAX_FNCACT_POLICE,721;TAX_FNCACT_POLICE,980;TAX_MILITARY_TITLE_OFFICERS,1597;TAX_FNCACT_OFFICERS,1597;WOUND,402;WOUND,529;CRISISLEX_T11_UPDATESSYMPATHY,1371;TAX_ECON_PRICE,1202;GENERAL_HEALTH,300;GENERAL_HEALTH,447;MEDICAL,300;MEDICAL,447;SOC_POINTSOFINTEREST_HOSPITAL,300;SOC_POINTSOFINTEREST_HOSPITAL,447;CRISISLEX_C03_WELLBEING_HEALTH,300;CRISISLEX_C03_WELLBEING_HEALTH,447;KILL,355;CRISISLEX_T02_INJURED,355;CRISISLEX_T03_DEAD,355;TAX_FNCACT_DETECTIVE,1017;TAX_FNCACT_INSPECTOR,1027;WB_1428_INJURY,488;WB_1428_INJURY,786;WB_1428_INJURY,857;WB_1406_DISEASES,488;WB_1406_DISEASES,786;WB_1406_DISEASES,857;WB_621_HEALTH_NUTRITION_AND_POPULATION,488;WB_621_HEALTH_NUTRITION_AND_POPULATION,786;WB_621_HEALTH_NUTRITION_AND_POPULATION,857;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY,488;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY,786;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY,857;TAX_FNCACT_MAN,866;ARREST,37;ARREST,566;ARREST,879;SOC_GENERALCRIME,37;SOC_GENERALCRIME,566;SOC_GENERALCRIME,879;CRISISLEX_C07_SAFETY,37;CRISISLEX_C07_SAFETY,566;CRISISLEX_C07_SAFETY,879;",STANDARD.CO.UK,20231001084500-69,"ARREST#16##4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#3;SOC_GENERALCRIME#16##4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#3;CRISISLEX_C07_SAFETY#16##4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#3;ARREST#3#teenage boys#4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#532;SOC_GENERALCRIME#3#teenage boys#4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#532;CRISISLEX_C07_SAFETY#3#teenage boys#4#Bedfordshire, United Kingdom (General), United Kingdom#UK#UK00#52#-0.5#-2589547#532;",ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;CRISISLEX_CRISISLEXREC;SECURITY_SERVICES;TAX_FNCACT;TAX_FNCACT_POLICE;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_DISEASE;TAX_DISEASE_WOUNDS;KILL;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;WOUND;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT_MAN;TAX_FNCACT_DETECTIVE;TAX_FNCACT_INSPECTOR;EPU_CATS_MIGRATION_FEAR_FEAR;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;TAX_ECON_PRICE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT_OFFICERS;,"4#BEDFORDSHIRE, UNITED KINGDOM (GENERAL), UNITED KINGDOM#UK#UK00#52#-0.5#-2589547;5#CAMBRIDGESHIRE, CAMBRIDGESHIRE, UNITED KINGDOM#UK#UKC3#52.3333#0.083333#-2591659;5#HERTFORDSHIRE, HERTFORDSHIRE, UNITED KINGDOM#UK#UKF8#51.8333#-0.25#-2598579","5#CAMBRIDGESHIRE, CAMBRIDGESHIRE, UNITED KINGDOM#UK#UKC3#40098#52.3333#0.083333#-2591659#1095;5#HERTFORDSHIRE, HERTFORDSHIRE, UNITED KINGDOM#UK#UKF8#40114#51.8333#-0.25#-2598579#1127;4#BEDFORDSHIRE, UNITED KINGDOM (GENERAL), UNITED KINGDOM#UK#UK00#40124#52#-0.5#-2589547#153;4#BEDFORDSHIRE, UNITED KINGDOM (GENERAL), UNITED KINGDOM#UK#UK00#40124#52#-0.5#-2589547#1062","Lee Martin,1038",,,"-9.70588235294118,0.882352941176471,10.5882352941176,11.4705882352941,23.2352941176471,3.23529411764706,321",,"Nunnery Lane,140;Sundon Park Road,712;Inspector Lee Martin,1066;Hertfordshire Major Crime Unit,1148","3,teenagers had been stabbed,153;3,teenage boys have been,440;2,people were stabbed,540;"
2023-10-01 10:30:00,-4.18250950570342,-1.3481537233882714,2,14,1,VIOLENCE AGAINST THE PERSON,VIOLENCE AGAINST THE PERSON,Suella Braverman’s bigoted attack on multiculturalism shouldn’t blind us to its problems | Kenan Malik,False,https://www.theguardian.com/commentisfree/2023/oct/01/diverity-has-worked-in-britain-trouble-starts-when-we-try-to-manage-it,"EPU_POLICY_POLICY,1590;EPU_POLICY_POLICY,1752;TAX_RELIGION_MUSLIMS,2919;TAX_ETHNICITY_MUSLIMS,2919;UNGP_FORESTS_RIVERS_OCEANS,5862;RELIGION,3473;CRISISLEX_CRISISLEXREC,3583;TAX_ETHNICITY_FRENCH,3421;TAX_WORLDLANGUAGES_FRENCH,3421;SELF_IDENTIFIED_HUMAN_RIGHTS,1912;SELF_IDENTIFIED_HUMAN_RIGHTS,2003;FREESPEECH,1912;FREESPEECH,2003;DISASTER_FIRE,229;CRISISLEX_T01_CAUTION_ADVICE,229;TAX_FNCACT_TEACHER,3336;DISCRIMINATION,2495;DISCRIMINATION,5806;DISCRIMINATION_RACE_RACISM,2495;DISCRIMINATION_RACE_RACISM,5806;UNGP_FREEDOM_FROM_DISCRIMINATION,2495;UNGP_FREEDOM_FROM_DISCRIMINATION,5806;SECURITY_SERVICES,6416;TAX_FNCACT_POLICE,6416;CRISISLEX_C07_SAFETY,6416;TAX_FNCACT_SECRETARY,179;WB_470_EDUCATION,3720;EPU_POLICY_POLITICAL,114;EPU_POLICY_POLITICAL,1285;EPU_POLICY_POLITICAL,1583;EPU_POLICY_POLITICAL,6095;EPU_POLICY_POLITICAL,6480;PROTEST,3638;EDUCATION,3311;EDUCATION,3691;MANMADE_DISASTER_IMPLIED,3311;MANMADE_DISASTER_IMPLIED,3691;SOC_POINTSOFINTEREST_SCHOOL,3311;SOC_POINTSOFINTEREST_SCHOOL,3691;TAX_RELIGION_MUSLIM,3619;TAX_ETHNICITY_MUSLIM,3619;TAX_ETHNICITY_BLACK,3034;CRISISLEX_C04_LOGISTICS_TRANSPORT,3350;EXTREMISM,5296;EXTREMISM,5618;EXTREMISM,6585;WB_2433_CONFLICT_AND_VIOLENCE,3020;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE,3020;TAX_POLITICAL_PARTY_CONSERVATIVE_PARTY,579;USPEC_POLITICS_GENERAL1,579;IMMIGRATION,1718;IMMIGRATION,1988;IMMIGRATION,4875;IMMIGRATION,5641;WB_2670_JOBS,1718;WB_2670_JOBS,1988;WB_2670_JOBS,4875;WB_2670_JOBS,5641;WB_2769_JOBS_STRATEGIES,1718;WB_2769_JOBS_STRATEGIES,1988;WB_2769_JOBS_STRATEGIES,4875;WB_2769_JOBS_STRATEGIES,5641;WB_2837_IMMIGRATION,1718;WB_2837_IMMIGRATION,1988;WB_2837_IMMIGRATION,4875;WB_2837_IMMIGRATION,5641;WB_2836_MIGRATION_POLICIES_AND_JOBS,1718;WB_2836_MIGRATION_POLICIES_AND_JOBS,1988;WB_2836_MIGRATION_POLICIES_AND_JOBS,4875;WB_2836_MIGRATION_POLICIES_AND_JOBS,5641;LGBT,3667;LGBT,4403;USPEC_POLICY1,1096;USPEC_POLICY1,1373;USPEC_POLICY1,2805;USPEC_POLICY1,4001;USPEC_POLICY1,4794;USPEC_POLICY1,5134;USPEC_POLICY1,5235;USPEC_POLICY1,5888;USPEC_POLICY1,6704;TAX_ETHNICITY_AMERICAN,284;USPEC_UNCERTAINTY1,3232;TAX_ETHNICITY_EUROPEANS,5455;WB_855_LABOR_MARKETS,2474;WB_697_SOCIAL_PROTECTION_AND_LABOR,2474;AFFECT,673;REFUGEES,673;EPU_CATS_MIGRATION_FEAR_MIGRATION,673;ARMEDCONFLICT,794;TAX_RELIGION_HINDUS,2909;TAX_ETHNICITY_HINDUS,2909;MEDIA_MSM,3440;",THEGUARDIAN.COM,20231001103000-83,,EPU_POLICY;EPU_POLICY_POLITICAL;TAX_FNCACT;TAX_FNCACT_SECRETARY;DISASTER_FIRE;CRISISLEX_T01_CAUTION_ADVICE;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;USPEC_POLITICS_GENERAL1;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_CONSERVATIVE_PARTY;AFFECT;REFUGEES;EPU_CATS_MIGRATION_FEAR_MIGRATION;ARMEDCONFLICT;USPEC_POLICY1;EPU_POLICY_POLICY;IMMIGRATION;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2837_IMMIGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;SELF_IDENTIFIED_HUMAN_RIGHTS;FREESPEECH;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;DISCRIMINATION;DISCRIMINATION_RACE;DISCRIMINATION_RACE_RACISM;UNGP_FREEDOM_FROM_DISCRIMINATION;TAX_RELIGION;TAX_RELIGION_HINDUS;TAX_ETHNICITY_HINDUS;TAX_RELIGION_MUSLIMS;TAX_ETHNICITY_MUSLIMS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;TAX_ETHNICITY_BLACK;USPEC_UNCERTAINTY1;EDUCATION;MANMADE_DISASTER_IMPLIED;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_TEACHER;CRISISLEX_C04_LOGISTICS_TRANSPORT;TAX_ETHNICITY_FRENCH;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_FRENCH;MEDIA_MSM;RELIGION;CRISISLEX_CRISISLEXREC;TAX_RELIGION_MUSLIM;TAX_ETHNICITY_MUSLIM;PROTEST;LGBT;WB_470_EDUCATION;EXTREMISM;TAX_ETHNICITY_EUROPEANS;UNGP_FORESTS_RIVERS_OCEANS;SECURITY_SERVICES;TAX_FNCACT_POLICE;CRISISLEX_C07_SAFETY;,"4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#51.5#-0.116667#-2601889;1#UNITED STATES#US#US#39.828175#-98.5795#US;1#FRANCE#FR#FR#46#2#FR;1#UNITED KINGDOM#UK#UK#54#-4#UK;4#LEICESTER, LEICESTER, UNITED KINGDOM#UK#UKH4#52.6333#-1.13333#-2600961;3#WASHINGTON, WASHINGTON, UNITED STATES#US#USDC#38.8951#-77.0364#531871","4#LEICESTER, LEICESTER, UNITED KINGDOM#UK#UKH4#40124#52.6333#-1.13333#-2600961#2932;4#LONDON, LONDON, CITY OF, UNITED KINGDOM#UK#UKH9#40110#51.5#-0.116667#-2601889#5559;3#WASHINGTON, WASHINGTON, UNITED STATES#US#USDC#DC001#38.8951#-77.0364#531871#319;3#WASHINGTON, WASHINGTON, UNITED STATES#US#USDC#DC001#38.8951#-77.0364#531871#4916;1#FRENCH#FR#FR##46#2#FR#3421;1#AMERICAN#US#US##39.828175#-98.5795#US#284;1#BRITONS#UK#UK##54#-4#UK#2303;1#BRITONS#UK#UK##54#-4#UK#5510;1#FRANCE#FR#FR##46#2#FR#4966;1#FRANCE#FR#FR##46#2#FR#5038;1#BRITISH#UK#UK##54#-4#UK#2381;1#BRITAIN#UK#UK##54#-4#UK#2242;1#BRITAIN#UK#UK##54#-4#UK#2667;1#BRITAIN#UK#UK##54#-4#UK#3078","Gurpreet Kaur Bhatti,4598;Suella Braverman,198;Monica Ali,4616;Charlie Hebdo,3454",american enterprise institute,"American Enterprise Institute,305","-4.18250950570342,2.28136882129278,6.4638783269962,8.74524714828897,19.2965779467681,0.855513307984791,984",b'https://youtube.com/user/TheGuardian;https://youtube.com/watch?v=z-veae-bdCo;',"Suella Braverman,213;American Enterprise Institute,326;Charlie Hebdo,3615;Salman Rushdie,4820;Gurpreet Kaur Bhatti,4844;Monica Ali,4865","2,distinct ways,829;"
