date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2018-10-01 00:00:00,Trust MPS,THEFT,1.3880594601133223,0.4004399599830574,84.71875,83.33069053988667,112,59378
2019-01-01 00:00:00,Trust MPS,THEFT,2.4167688030395706,0.6383357417164414,83.875,81.45823119696043,98,60191
2019-04-01 00:00:00,Trust MPS,THEFT,3.1392471281934897,0.8054135923549961,83.375,80.23575287180651,99,64486
2019-07-01 00:00:00,Trust MPS,THEFT,6.427930786536784,1.5659432552332238,84.0,77.57206921346321,80,63572
2019-10-01 00:00:00,Trust MPS,THEFT,1.535757997640197,0.434596215379634,83.90625,82.37049200235981,115,63730
2020-01-01 00:00:00,Trust MPS,THEFT,-0.9389022967094984,-0.1376852062843796,83.46875,84.4076522967095,105,53439
2020-04-01 00:00:00,Trust MPS,THEFT,-2.8572365420475365,-0.5813125807791516,83.5625,86.41973654204753,47,27740
2020-07-01 00:00:00,Trust MPS,THEFT,2.886845754644185,0.7470441194966199,82.0625,79.17565424535582,58,47765
2020-10-01 00:00:00,Trust MPS,THEFT,-2.0520635167856627,-0.3951110384363601,80.84375,82.89581351678567,66,42941
2021-01-01 00:00:00,Trust MPS,THEFT,-4.680002126047134,-1.0028390756088779,80.40625,85.08625212604713,47,30233
2021-04-01 00:00:00,Trust MPS,THEFT,-2.436291829122972,-0.48396635539845767,79.1875,81.62379182912296,61,43677
2021-07-01 00:00:00,Trust MPS,THEFT,0.9394611712700951,0.2966986638215537,77.8125,76.8730388287299,52,49436
2021-10-01 00:00:00,Trust MPS,THEFT,2.1377925436200984,0.5738206522249204,76.84375,74.7059574563799,52,54260
2022-01-01 00:00:00,Trust MPS,THEFT,-0.8383053226388326,-0.11442149632479219,73.6875,74.52580532263883,47,51173
2022-04-01 00:00:00,Trust MPS,THEFT,-1.0937308007584745,-0.17349031319685979,72.46875,73.56248080075848,51,56153
2022-07-01 00:00:00,Trust MPS,THEFT,-3.9129621465972764,-0.8254560501831383,71.6875,75.60046214659728,58,56123
2022-10-01 00:00:00,Trust MPS,THEFT,-2.8700171640002936,-0.5842681834198754,70.9375,73.80751716400029,63,63852
2023-01-01 00:00:00,Trust MPS,THEFT,-0.7619437241666582,-0.09676237590573025,71.5625,72.32444372416666,56,62723
2023-04-01 00:00:00,Trust MPS,THEFT,-1.4149209936028972,-0.24776765162801115,70.21212121212122,71.62704220572411,60,67437
2023-07-01 00:00:00,Trust MPS,THEFT,-10.100536565949792,-2.256373212204956,69.84848484848484,79.94902141443464,104,67569
2023-10-01 00:00:00,Trust MPS,THEFT,-7.967102965920104,-1.7630027013358645,69.39393939393939,77.36104235985948,99,73862
2024-01-01 00:00:00,Trust MPS,THEFT,-8.082244244235447,-1.7896298770322494,70.0909090909091,78.17315333514455,103,73064
2024-04-01 00:00:00,Trust MPS,THEFT,-2.8315214765794017,-0.5753658032526004,71.45454545454545,74.28606693112485,88,78008
2024-07-01 00:00:00,Trust MPS,THEFT,-1.2511101357064236,-0.20988531648284298,72.15151515151514,73.40262528722157,84,78429
2024-10-01 00:00:00,Trust MPS,THEFT,-1.000641332037966,-0.15196276308302897,73.12121212121212,74.12185345325008,97,83747
2025-01-01 00:00:00,Trust MPS,THEFT,-6.500257735661464,-1.4237851224018288,74.12121212121212,80.62146985687359,119,71429
2025-04-01 00:00:00,Trust MPS,THEFT,4.940006752906701,1.2218510647866792,74.33333333333334,69.39332658042665,60,73396
2025-07-01 00:00:00,Trust MPS,THEFT,2.112852640474916,0.5680531360689954,74.42424242424241,72.3113897837675,70,72652
2025-10-01 00:00:00,Trust MPS,THEFT,-3.0047577084348576,-0.6154278179365227,72.36363636363636,75.36839407207123,83,71735
2026-01-01 00:00:00,Trust MPS,THEFT,-4.121754915365782,-0.8737407472047172,70.9090909090909,75.03084582445668,68,63821
2017-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,9.071648768987362,1.757086318038434,88.21875,79.14710123101264,46,26222
2017-07-01 00:00:00,Trust MPS,VEHICLE OFFENCES,8.255452088324311,1.6074111823553638,87.34375,79.08829791167568,45,26189
2017-10-01 00:00:00,Trust MPS,VEHICLE OFFENCES,6.685230215107529,1.3194619937660137,86.875,80.18976978489248,60,27076
2018-01-01 00:00:00,Trust MPS,VEHICLE OFFENCES,5.541162234008112,1.109661421969271,86.125,80.58383776599189,75,27181
2018-04-01 00:00:00,Trust MPS,VEHICLE OFFENCES,5.760199220825868,1.149828689857356,85.6875,79.92730077917413,57,26824
