metric,crime_type,params,pvalues,rsquared,rsquared_adj,hc3_params,hc3_bse,hc3_pvalues,durbin_watson,shapiro_p,skew,kurtosis,cooks_d,leverage,diag_plot,breusch_pagan.lm_stat,breusch_pagan.lm_pvalue,breusch_pagan.f_stat,breusch_pagan.f_pvalue
Good job,POSSESSION OF WEAPONS,"[4.580047242629761, -0.527445185100002, -0.1661970937146474]","[0.05480829784006751, 0.07200381259578786, 0.15789966194041055]",0.18161456137857623,0.09977601751643383,"[4.580047242629761, -0.527445185100002, -0.1661970937146474]","[2.8795541457602614, 0.3642647807261333, 0.14318429895650905]","[0.12739635523570153, 0.1631206669064737, 0.25942288216733933]",0.4052798109942978,0.19841635795868628,0.23570024437587492,-1.0797571813222075,"[0.4449042269169815, 0.25581965093501624, 0.11816072699353489, 0.09239578276734613, 0.012611394294575053, 0.008530253977874873, 0.004036175339499517, 5.778347982480883e-05, 0.002723900762375999, 0.08319128312277069, 0.005659932974986471, 0.034473254055784205, 0.009976171826811639, 0.01595449922526254, 0.009600050483456846, 0.07048081800774783, 0.013545472105030513, 0.05210785445204904, 0.04406441431513747, 0.19433778623343376, 0.006631817748464022, 0.019223684358174023, 0.06476971028298019]","[0.3356040322712977, 0.1731112813232022, 0.19848393170587775, 0.08612859956262253, 0.044254297795985297, 0.07419762850054346, 0.07694968736363444, 0.0647274875497543, 0.05379996963588479, 0.2137278053631817, 0.06446208091092342, 0.19408228772386882, 0.17033494378589997, 0.11895034510563007, 0.13489397250398005, 0.217376876205002, 0.08987853760719433, 0.07862664831601224, 0.07763018053204473, 0.21332964611327787, 0.1489608955812971, 0.06244751327525449, 0.10804135126762593]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_POSSESSION_OF_WEAPONS_20200701-20260101.png,4.908836552223498,0.08591315864406188,2.7133890898690765,0.09065392523324806
Good job,PUBLIC ORDER OFFENCES,"[15.213158792962808, -1.6113519062401447, 0.15340349615052948]","[0.0011256115148494284, 0.0010705953233422388, 0.008929170177582319]",0.36489490030272764,0.32640368213925663,"[15.213158792962808, -1.6113519062401447, 0.15340349615052948]","[4.973194873787621, 0.5247835221914886, 0.07301703311864591]","[0.004385404549777034, 0.0042568040063524085, 0.043367614033101645]",0.6296078848907523,0.36104856868250546,0.2258183150492438,-0.6594986598560251,"[0.07059840750736314, 0.054950768231337294, 0.039192787613073016, 0.06454958126773132, 0.037018348371003214, 0.016593987895974806, 0.005927490277025301, 0.0020972016353859287, 0.0005014056690445539, 0.011576926188573384, 0.0038211501070872325, 0.002411778963340647, 0.0003373462537942094, 0.3348558512702225, 0.0029787178983500494, 0.029541380056567514, 0.017717237143208227, 0.02262672068454995, 0.0018897488229675727, 0.009588526255659301, 0.00619429554718058, 0.0006052996767555573, 0.00896732618159219, 0.010063073666364528, 0.0024137944090479434, 0.002992665793753794, 0.06340088699271226, 0.04747452277670561, 0.009112982249154519, 0.36729671808680087, 0.01617229969562722, 0.05497174915825937, 0.009708234426937233, 0.021129397069333936, 0.016151999930538813, 0.053118499139406625]","[0.06957218180449498, 0.04943941098906167, 0.12340812835118577, 0.15729161423910157, 0.03835163133508987, 0.05755110112455669, 0.0826035813345739, 0.11091806929650624, 0.07593716306685064, 0.07592457912219329, 0.02916527861426199, 0.0560510385642057, 0.043922564969361276, 0.1634888596549226, 0.06675327297350961, 0.1078003566784636, 0.10375143198712047, 0.09270363740705446, 0.06204508329106411, 0.060652773902776416, 0.11401348184419038, 0.06421976748344078, 0.03390338241462401, 0.038827430002709454, 0.07515678587203464, 0.09071765405192769, 0.09019984162839872, 0.04906126053749485, 0.03648148006710855, 0.22644165694025198, 0.05506850243715832, 0.07058114684679248, 0.06363670518955258, 0.08661745426123724, 0.09092635339649358, 0.18681533832022823]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_PUBLIC_ORDER_OFFENCES_20170401-20260101.png,1.9371770074730348,0.37961849020064936,0.9383667534049511,0.40145720803375334
Good job,ROBBERY,"[0.9069432914420139, -0.3854506994986493, 0.6615531583483875]","[0.5926162377968996, 0.0685266790083327, 8.128561495462513e-07]",0.5322464437965089,0.5038977434205397,"[0.9069432914420139, -0.3854506994986493, 0.6615531583483875]","[1.2745645182247591, 0.15504001618589536, 0.09899037184927992]","[0.4817305860678684, 0.018150894196795823, 1.3114803857644736e-07]",1.1653075334311096,0.7924315633149678,-0.2620341779280754,-0.5504044662226644,"[0.06073735021547806, 0.04327098362154094, 0.07311318453683005, 0.016717761845205247, 4.935208515136356e-07, 0.008129020844318326, 0.01048844793060275, 0.0013104726797423898, 0.011154743813524267, 0.02551125077160981, 0.00218492302395695, 0.002314851608612992, 0.07407408781279846, 0.012806374149212032, 0.008466414462407933, 0.038259214356280234, 0.0003612832913921141, 0.0003934177478226883, 0.06712290867513111, 0.007963982488673943, 0.0194666650053024, 0.06093209444612989, 0.03674907633534146, 0.04131209994734634, 4.315688227343744e-05, 0.007944286556797882, 0.015973202235037887, 0.016375544450990508, 0.021842379819777703, 0.0003746064259491364, 0.008126307250442005, 0.07843361511856779, 0.02009093352416123, 0.005712403974091789, 0.021174263355742542, 0.007039658084338439]","[0.06649090038177435, 0.09556931910619337, 0.053862911999003116, 0.1162159387482703, 0.14349059585353796, 0.06925454836007167, 0.06120113177140213, 0.06903472524173343, 0.0730104187121132, 0.07221016370727201, 0.11415623555287782, 0.069628599806897, 0.2799624219825224, 0.034189486322666524, 0.04009234316425912, 0.25957375999329557, 0.11252037021458759, 0.0676905730093655, 0.11439233250737135, 0.07435350587147639, 0.04477292595620112, 0.12333042887040802, 0.11622450804303358, 0.04477440282429629, 0.06364871996209376, 0.03391408666697221, 0.04396442914259578, 0.03438460449186049, 0.03871893753534987, 0.08740891754628838, 0.07171239965106446, 0.04083359711020623, 0.043654921251515405, 0.1295264992008951, 0.03119987299636219, 0.06503046644416682]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_ROBBERY_20170401-20260101.png,0.8384740139202176,0.6575483332667649,0.39346475562979555,0.677838188985963
Good job,SEXUAL OFFENCES,"[13.100628062903386, -1.686999774958382, 0.32246198824549765]","[1.9717031483199067e-06, 2.553581881265683e-07, 0.0013956584471069141]",0.6106599060979916,0.5870635367705972,"[13.100628062903386, -1.686999774958382, 0.32246198824549765]","[2.1217611372651417, 0.22778397764591754, 0.08378380713933435]","[5.779661430671891e-07, 1.6525589865528507e-08, 0.0005157961602283145]",0.7143536906743424,0.016213218212163556,0.8939785488422786,0.2543897059470641,"[0.09675012470548712, 0.06604820529405646, 0.0872937697176224, 0.018928271118886477, 0.048634396127295025, 0.030466324412573038, 0.0015622851172712572, 0.0009150090424553499, 0.01748014653853556, 0.002037880699785017, 0.030013403599482038, 0.0018670836425910633, 0.1954762385350902, 1.286316243298057e-05, 0.016429477149585585, 0.040798354916396704, 0.01700593636266143, 0.002589263772618885, 0.005662124556708464, 0.0037210020836190914, 0.0025445486133333743, 0.04022260995152023, 0.005069237462724267, 0.027318470606561916, 0.0076363485374286435, 0.012419737848984284, 0.0272532826662888, 0.02083340031946765, 0.0009368654344316309, 0.00029802542551200805, 0.0003847782015464675, 0.008815238820815877, 0.012896017432555461, 0.002962288279621691, 0.020967312651513782, 0.011886816937650636]","[0.04659866713030322, 0.036275698255098715, 0.16462338122481768, 0.1787409142961639, 0.03178419508288512, 0.034758318283570816, 0.09108401203034378, 0.051426800175295745, 0.12205405159165805, 0.06330329980115279, 0.10636909266169103, 0.049813728624862774, 0.3516314348961036, 0.04387925950815555, 0.16702127171834286, 0.11365030518320113, 0.06633418943702296, 0.04653470672281734, 0.05369701223006951, 0.032958236296211696, 0.03475696825621817, 0.12777232493298363, 0.06160953212839787, 0.04318969560992936, 0.034840745778015686, 0.04307842244859231, 0.04553671719862165, 0.028394073420754097, 0.07316987582740198, 0.07172835055270124, 0.07571629087485972, 0.05583388449601416, 0.1339375212377697, 0.15371565105530868, 0.0871504957193118, 0.0770308753133511]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_SEXUAL_OFFENCES_20170401-20260101.png,1.7283369898526724,0.4214018047276239,0.8321031962798391,0.44405747745160684
Good job,THEFT,"[8.5124253939317, -1.0279845278203463, 0.6808148939236193]","[0.00014030977118520673, 1.933126543548621e-05, 0.0002721264644848026]",0.45617349362429727,0.4232143114197092,"[8.5124253939317, -1.0279845278203463, 0.6808148939236193]","[2.406710684974672, 0.2217539762169538, 0.11752804324743851]","[0.0012252592732650805, 5.374378687092239e-05, 1.7760912700489237e-06]",0.5444036281929017,0.14973131336588863,0.6646230824422786,0.3409519182095542,"[0.054916701218159905, 0.05651185492685425, 0.05196403925826582, 0.04304691697149287, 0.02119113797649711, 0.0019451606363611023, 0.007734038439784904, 0.005821012002436585, 0.005178711245971264, 0.011147031403406787, 0.00014101678029557744, 0.01848320217652594, 0.26089228013453086, 0.003580263464705654, 0.009734404762964579, 0.21403917264507924, 0.011406937138467651, 6.676487698999338e-05, 0.002085999674949199, 0.0004642535714777771, 3.9892272736102356e-05, 0.0005669210817509519, 4.835542696057311e-06, 0.005025735503667999, 0.0028368274255356593, 0.04090263607555398, 0.016271855645842555, 0.025393912599103605, 0.0029690518836366074, 0.004335772891031221, 0.01184386917236465, 0.13562321911370018, 1.4263690811662923e-05, 0.0023959368186105595, 0.014871731350239009, 0.013852606467517193]","[0.030223386127655183, 0.028313293746367096, 0.048423312111790795, 0.03874202077901766, 0.08646390677346305, 0.14593142111926616, 0.0929171099331546, 0.053464356105053956, 0.050840372718552795, 0.0312913573312407, 0.08971998093402922, 0.09872564717499033, 0.3096135795182102, 0.05665233683155249, 0.07806052560093976, 0.24892825614671277, 0.07122431788445127, 0.07387875702956714, 0.07893436674704957, 0.10497589778500549, 0.09013507564818157, 0.0548482766859843, 0.05858781775890709, 0.08542639204007363, 0.08690339924156631, 0.06004942658772772, 0.06088572285485433, 0.06407350442737347, 0.07057913284502362, 0.07525385029949641, 0.09299899848968926, 0.09356685215269789, 0.12084718820655282, 0.074375917629521, 0.04982001754446046, 0.044324225189821154]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_THEFT_20170401-20260101.png,2.6916121794793404,0.26032977409878605,1.3333458587283515,0.27742356357529563
Good job,VEHICLE OFFENCES,"[-11.068533245152878, 1.0578872231719587, 0.13759035437583483]","[0.010277775157432207, 0.016591498982648317, 0.220547910986126]",0.3188514015971239,0.27756966836058594,"[-11.068533245152878, 1.0578872231719587, 0.13759035437583483]","[2.758044033316507, 0.28580427312102086, 0.1114825221465322]","[0.0003240937166120588, 0.0007784203699961932, 0.2258502555375137]",0.3273951714453736,0.0012845734019791028,0.8504513711717214,-0.5088137018909098,"[0.05495930957680908, 0.04999092762790227, 0.0629788533076065, 0.0795102794025512, 0.03682019262783417, 0.02676820210119727, 0.004939733478723769, 0.0105664697724446, 0.00010616192953126452, 0.002740629075688804, 0.04090786291779061, 0.01085392353249146, 0.14373343156653456, 0.012079626887519112, 0.004675678361013624, 0.06597720132324476, 0.020810128351971106, 9.973838526787069e-05, 0.0034599177550901005, 0.005599128262941078, 0.005174602758131402, 0.006612231842489818, 0.01197924503052195, 0.004485592414784513, 0.010509593402302677, 0.09151792588167226, 0.01066259116172054, 0.007840717858672243, 0.010918138105952593, 0.009758134132774682, 0.013031943354773, 0.011028303774443434, 0.011283250401839974, 0.004934492995547864, 0.033860567866202666, 0.00037448905446009056]","[0.034538121531121485, 0.03332144756629789, 0.05630274547711628, 0.09136873457956546, 0.05123484545732657, 0.10506454319094471, 0.08158602024671893, 0.19869918275138498, 0.07234512865678948, 0.13355421180568885, 0.1691628668355741, 0.11364592451025027, 0.11323158998035479, 0.12340027767637846, 0.08916507586397443, 0.12814049400820504, 0.07970970643560688, 0.029351427522335292, 0.14453508305250728, 0.08801660139388368, 0.03017811712881828, 0.029358112112807234, 0.039867728146412984, 0.027976184615169507, 0.04894249629151973, 0.12722175786083856, 0.02880634444747461, 0.029068214902934555, 0.028292212423750702, 0.04404790192296293, 0.04306432851816171, 0.0724669274499623, 0.09992869258801439, 0.08211473184829142, 0.17090334031632365, 0.1613888808845304]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_VEHICLE_OFFENCES_20170401-20260101.png,2.390993828397783,0.3025535736554528,1.1738341195550646,0.3217564781485797
Good job,VIOLENCE AGAINST THE PERSON,"[29.03542261816465, -2.818930190099233, 0.3237457810920917]","[1.5545075147809e-06, 2.5317631534947253e-07, 0.00012500647176195864]",0.7454190643573113,0.7299899167426029,"[29.03542261816465, -2.818930190099233, 0.3237457810920917]","[4.946139758019796, 0.4249392703807651, 0.07323379196795754]","[1.4131945699314086e-06, 1.5129263005088472e-07, 0.00010050756296913849]",1.125674307948356,0.6119228204989875,-0.15604575445735622,-0.4161815597939924,"[0.009301630494235102, 0.02929031852049551, 0.03297317497557455, 0.007964579948297136, 0.04030922903692081, 0.021336975799165957, 0.004326408894223551, 0.0018247989737324572, 0.0007465782555632458, 0.0150141594379754, 0.0014172412943123803, 0.00939007118271676, 0.06915011343965331, 0.09159891436936753, 0.08114422547324505, 0.15166125868535418, 0.023416238744263743, 0.004939843073519848, 0.02029796416058729, 0.005207479209143785, 0.0014449928548920829, 0.013306181282388505, 0.0018084679805774396, 0.005402381648773003, 0.010859617419793367, 0.005646423299516264, 0.024788803685824153, 0.07823534647786516, 0.018220692309360905, 0.010858834418882099, 0.024406519547913567, 0.06242225240054556, 0.0042774397570836285, 0.0026292499108366697, 0.021838744887120017, 0.01579719230140217]","[0.2716881229329562, 0.1062808373982187, 0.0963351926547732, 0.17279594696009531, 0.06088477423619609, 0.08520515147935581, 0.06049899351299043, 0.06651283618171933, 0.049245149175467906, 0.03898675491285647, 0.04486231964953269, 0.05380975883059856, 0.17377059623975633, 0.05001983013842512, 0.1882281766671774, 0.240419509777123, 0.04424445121917066, 0.043449518448274355, 0.06901872864061293, 0.06329051034076882, 0.0536768330145819, 0.06833904937181773, 0.07094446478859484, 0.04747784300524077, 0.1035227011059035, 0.1165518808974364, 0.06562790024546822, 0.05292247723210536, 0.03307944259653195, 0.04091685289792012, 0.0319142664948536, 0.04297089460015385, 0.07394701476845471, 0.09712151998925563, 0.07382069297320915, 0.047619006622403065]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Good_job_VIOLENCE_AGAINST_THE_PERSON_20170401-20260101.png,0.43793664689376266,0.8033471650197354,0.2031927844568083,0.8171342871093012
Trust MPS,ARSON AND CRIMINAL DAMAGE,"[-16.279964831843245, 1.8828792103680247, -0.09564394756674954]","[0.12024276419212067, 0.0998886909657995, 0.5757624323123132]",0.09137578762858789,0.03630765354547205,"[-16.279964831843245, 1.8828792103680247, -0.09564394756674954]","[14.089413515498384, 1.5301479501350577, 0.20855073807603813]","[0.2561938684765486, 0.22720149673934717, 0.649518787479935]",0.1560832036129817,0.00997813517570883,0.028643806760517414,-1.480321141455479,"[0.15755553057441987, 0.06360915099313943, 0.05754803253999853, 0.028668775132164478, 0.031205479245550262, 0.07030942159017185, 0.010962431141953458, 0.01260059528759009, 0.007199902956201825, 0.008371953396007577, 0.013071282284294355, 0.013029489862609819, 0.326303603541871, 0.004753908580440864, 0.0252989516010602, 0.1279525335668883, 0.000144702208455977, 3.690253059903529e-05, 0.00012025683886588596, 0.002524658847750474, 0.007217266276482707, 0.010979719729766963, 0.18335295772008348, 0.0123571175378435, 0.026042256128914133, 0.06380298507489963, 0.04400040055050594, 0.03836054898297779, 0.01671120211272554, 0.07568427394660862, 0.015043570716135027, 0.008385605926519426, 0.01188902917229516, 0.013507137081758415, 0.007487008977568107, 0.01934535381015863]","[0.17121768466259824, 0.11500976900331322, 0.1305031675395773, 0.04780030886002412, 0.06594518891387086, 0.11238176561679869, 0.03628140327887278, 0.05677183298568944, 0.042638844325183084, 0.03761355288172445, 0.06374247240523434, 0.03774797831439293, 0.22480686269980338, 0.051481613393207476, 0.1795958143894017, 0.22201374099471088, 0.030540858134267185, 0.03104813973773045, 0.040283009997520436, 0.09543004938257693, 0.030246636747860746, 0.04544126523972536, 0.25633042529199257, 0.08157438209143081, 0.039880893800345936, 0.06686960931317118, 0.07615249933327412, 0.08089794788450722, 0.042645759410219, 0.09639963679991195, 0.06284314694425058, 0.07667278592297869, 0.05602824520538427, 0.04800181956497085, 0.033522689233984576, 0.11363819969949357]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_ARSON_AND_CRIMINAL_DAMAGE_20170401-20260101.png,3.9017427159237634,0.14215015393762287,2.0056775744233337,0.15064430753327412
Trust MPS,BURGLARY,"[-3.1366669597546273, 0.3906621787795381, 0.1871435789572756]","[0.3569239532533354, 0.30313787631607236, 0.1683839376075869]",0.1983839624782352,0.14980117232540102,"[-3.1366669597546273, 0.3906621787795381, 0.1871435789572756]","[3.7458120376971897, 0.4274550649953003, 0.1474967824227304]","[0.4084029530668565, 0.3673854485077203, 0.21339026241411152]",0.18139826074583412,0.19048889343752684,0.2310533139575095,-0.8725707777282574,"[0.1341041196148904, 0.0311342160742609, 0.03791687450851126, 0.022078483393900988, 0.022874619026886332, 0.013219529661870342, 0.0074539320998270025, 0.004197282928033854, 0.00365706185068417, 0.016928950855813616, 0.005097337730807021, 0.0035844150408727337, 0.09813066930258303, 0.20032035904420187, 0.0033680000438564514, 0.018891643104439228, 0.010966535677739902, 0.005279697196567281, 0.0038404545718100647, 0.002235529374575483, 0.006530011892775192, 0.0041760843316915215, 0.009497194786797471, 0.007513354332357134, 0.06145505023741923, 0.01612266130588846, 0.08258529665020899, 0.06917919454032437, 0.021490884144256213, 0.02945948831300238, 0.06621404115747785, 0.025904116980879393, 0.0059707291112271795, 0.004627861327840555, 0.0031993094643247644, 0.021676569299480433]","[0.07265831683883767, 0.036930878110840885, 0.06876815304597914, 0.06254217456149569, 0.4142801128814897, 0.06462988326987704, 0.09234597491227266, 0.0750738600216559, 0.051558822736174154, 0.05700126800553809, 0.07122967484216403, 0.09415781927981831, 0.10049899875793217, 0.20340480094282554, 0.031172712658522603, 0.06879676449955047, 0.0805669433015807, 0.0716450041320714, 0.10004976690445994, 0.05827623757915657, 0.08495658615672488, 0.0945144507224602, 0.0577080440272104, 0.05552813279467357, 0.11124117697090308, 0.02969850351382903, 0.09965877400148598, 0.07894906371574789, 0.047892705529443275, 0.04430495049265079, 0.11415116529608885, 0.05729994632475012, 0.03479975080188688, 0.028068999134297907, 0.07750045286579715, 0.10813913036980949]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_BURGLARY_20170401-20260101.png,8.19044362932592,0.016652052203876163,4.8595640319666815,0.014132231461748196
Trust MPS,DOMESTIC ABUSE,"[29.969762245235064, -2.8037108457818904, 0.03492889171447303]","[0.004602186256435704, 0.006886757873788036, 0.623210610659712]",0.1993067605528991,0.15716501110831482,"[29.969762245235064, -2.8037108457818904, 0.03492889171447303]","[9.414726143681458, 0.9264060622663632, 0.0676020578203855]","[0.002902650422459624, 0.004425002307281202, 0.6083710540054018]",0.23655221071399896,0.014794230571205337,-0.19102695212417597,-1.3188921788021353,"[0.013499205667110733, 0.05166229215807976, 0.10593109925924606, 0.04942136174185304, 0.05289085931961866, 0.03229343675102622, 0.020259034302873357, 0.025839783689943586, 0.0029738985913761546, 0.023548263897066095, 0.03538953564893288, 0.014035385304634718, 0.00980895853955731, 0.008285835957001804, 0.025231052292986993, 0.010178886519416605, 0.00571682861884457, 0.04867331752235463, 0.11081963307481738, 0.0003472784581181677, 0.0014271373624989588, 0.0026892628744862998, 0.0020925215084573144, 0.0001562180436060627, 0.008338857087814957, 0.007574643133759616, 0.010285180094023386, 0.011530550527739837, 0.014921717406897971, 0.012233152553540775, 0.01571249711243811, 0.022198963225900547, 0.044621159585471734, 0.045324125680746195, 0.0178262008228606, 0.04013211815743396, 0.04629826584725457, 0.008033442948624802, 0.0025576195897548427, 0.0220721030343492, 0.01936233009782204]","[0.1663070942151048, 0.14590605012932245, 0.14663731055324103, 0.17378179152417061, 0.17323496879262912, 0.051094405834595485, 0.04784732593940179, 0.12249882808843424, 0.16189437949298077, 0.03987621485250024, 0.048791441190837156, 0.07625257177221911, 0.0913603190373315, 0.04780371046219151, 0.055900622857549896, 0.04586231066682733, 0.05142091378843258, 0.08756353490683189, 0.13307866621793424, 0.02616457508169346, 0.04688670925705227, 0.05238066642419708, 0.07676568513694718, 0.03903311905898445, 0.03555861091488755, 0.037427846780906555, 0.07311295328818733, 0.03142444718842574, 0.0295632958779092, 0.09964988952353844, 0.08860388872589943, 0.030706995679541, 0.04105219245372819, 0.0455597734121695, 0.03315922029968925, 0.05834195227339502, 0.06728636089672164, 0.05719523376044994, 0.04742778296790711, 0.07844236567831606, 0.03714397499692065]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_DOMESTIC_ABUSE_20160101-20260101.png,0.29044535698412866,0.8648296926956902,0.13555691854381793,0.8736498299199369
Trust MPS,DRUG OFFENCES,"[-4.781734441912217, 0.25606873741219716, 0.7530239461973856]","[0.07527525536392222, 0.3350097554753988, 3.6686864319106025e-07]",0.5484535492616653,0.5210870977017663,"[-4.781734441912217, 0.25606873741219716, 0.7530239461973856]","[3.0205333482044647, 0.31192704738953536, 0.09085263504146347]","[0.12294215477443401, 0.4175800635952652, 1.424428750715805e-09]",0.392160878006572,0.9988276705627291,0.11135548574001237,-0.25973935493065303,"[0.14229386468339636, 0.058193998642262816, 0.0552345183761197, 0.04608681992011336, 0.008289694193370093, 0.010169339088950433, 7.857511846501428e-06, 0.007309812185870753, 0.025328070941588666, 0.04146470840631518, 0.0008016986559486596, 0.017230201382746186, 0.08626784992301742, 0.0018074063291629886, 0.017817424087755915, 0.0013514048980633362, 0.005504301049635571, 0.01037612832635227, 0.0005596323903342922, 0.0012600107356264005, 0.009733878746843158, 0.0011803855777308995, 0.09993603708586865, 0.0002086475432330313, 0.03010888062057921, 0.047076722278729805, 0.11976521462259604, 0.0778799242161935, 0.04999116781502453, 0.0018611926455147359, 0.019742315774480407, 0.0031418178644657506, 0.029336349232097696, 0.0030255276805095615, 0.0026128490014832857, 0.00016414587768936886]","[0.07113704359128975, 0.047182042311367856, 0.06878540553075146, 0.09233177104475476, 0.12001587970089778, 0.0896750800452839, 0.09785432981721093, 0.10269852476875019, 0.11931506966282102, 0.1717716561651469, 0.08392334846035099, 0.05514040212526039, 0.22771658320992538, 0.05217009280834509, 0.057406132161155685, 0.049422142556844906, 0.03528435385748871, 0.05424751219922935, 0.03668780805653213, 0.053067232452644136, 0.03087612627689608, 0.09208551783013336, 0.19960342720010782, 0.07916711805212062, 0.04679390196119951, 0.03286728300305476, 0.10469276243725849, 0.09591643455368903, 0.0935585850596383, 0.05393348296171302, 0.04986694093337253, 0.050759663603754, 0.09575719207626011, 0.08911892677571825, 0.11639949964063523, 0.08277072710839822]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_DRUG_OFFENCES_20170401-20260101.png,7.256922444730486,0.026557018329526248,4.165845501679797,0.024367312786327942
Trust MPS,FRAUD AND FORGERY,"[1.5904907707303244, -0.08099773219882096, -0.12026269216164125]","[0.0030135893213761307, 0.011848888403158153, 0.34628586478579454]",0.29248399306811423,0.2180086239173893,"[1.5904907707303244, -0.08099773219882096, -0.12026269216164125]","[0.5605754103999593, 0.03560017175809902, 0.14825692515526745]","[0.010531941999505186, 0.034666724186448734, 0.427308979964279]",0.3395051070487742,0.2002695427685109,0.3798598484726812,-0.9382076205429533,"[0.3485102391832856, 0.10832570740392054, 0.10587758939604928, 0.08730270677428695, 0.008254392439062848, 0.03878198590669689, 0.04194374513742325, 0.010779041452832374, 0.018022653590591225, 0.021323210604376426, 0.23577962044262446, 0.02205161413485969, 0.028309258520484458, 0.0009912008610053905, 0.2062254937323088, 0.001721070096645631, 0.012560866044248836, 0.011985274686204453, 0.00494713184799198, 0.0024817380111247537, 0.007980356550232355, 0.013827628669804583]","[0.1865591572329217, 0.10300668604574247, 0.13723696516567097, 0.19133214305032564, 0.06468765386464018, 0.1317116991445484, 0.10300668604574247, 0.054517838768728094, 0.054517838768728094, 0.06121048025333767, 0.24266988410065105, 0.045589093793739724, 0.06829497329597717, 0.15926627078047104, 0.364161182368244, 0.1867973485730401, 0.11416315196248383, 0.12203752829452819, 0.23312931679698723, 0.12334557801276502, 0.15397418544830932, 0.09878433823241806]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_FRAUD_AND_FORGERY_20200701-20260101.png,8.503468555888013,0.014239517201757916,5.98546016177946,0.009640402246421624
Trust MPS,GUN CRIME,"[-5.1479566286094665, 1.080878471322262, -0.09057690277189819]","[2.1222180733759563e-05, 9.192799121538631e-08, 0.012346685917608475]",0.6029757848951016,0.5820797735737913,"[-5.1479566286094665, 1.080878471322262, -0.09057690277189819]","[1.0549059494833763, 0.15703969538816648, 0.03621721493584536]","[1.9299761507478294e-05, 3.5441452790042597e-08, 0.016815463274122106]",0.485478887891148,0.2899520382240783,0.0166329297034719,-1.0011783627434268,"[0.2973866630939305, 0.0009262505197757248, 0.09766767464523397, 0.0013410347388888863, 0.002282554129678649, 0.05121676933527118, 0.006354984087640322, 0.011703390568010695, 0.019488066880193586, 0.005135838680338845, 8.784904302715486e-05, 0.0018415538808608516, 0.016213349270884754, 0.0058120011861164875, 0.002194801432625989, 0.0015949069440959033, 0.024713922255004035, 0.07126821675710963, 0.0011755350268021173, 0.016375896166378436, 0.04815525155050279, 0.03634974757791374, 0.0075384864457804564, 0.004839088916095219, 0.053577428325037466, 0.0008556897688264758, 0.0130365003266401, 0.015183542889293128, 0.006780387419202951, 0.008970903275760236, 0.016838155913484785, 0.010221420398448392, 0.02130966549476979, 0.019664795027463555, 0.027749530583771335, 0.027053178218807348, 0.004656632211247432, 0.01518575735883368, 0.0021319084672899793, 0.01046584312585248, 0.01840448566888339]","[0.22249759069320119, 0.18503983107445987, 0.23417398645861864, 0.2026056270402189, 0.19380092537536298, 0.07805019753731264, 0.09997136640445299, 0.0868099699792123, 0.05954137315646386, 0.0984374445552729, 0.11215785020182013, 0.07408203762933821, 0.053910343307019284, 0.04431529932718743, 0.05442194565206132, 0.03630802450775626, 0.047709733899879925, 0.04723845467714862, 0.03934734887826214, 0.0426799811313541, 0.06610409168021676, 0.06052449027532173, 0.05483480115103677, 0.06854862233087791, 0.13394101310359405, 0.05739673296306101, 0.03165809089811108, 0.04472261397296595, 0.042749986368973106, 0.05227596465686192, 0.04126698443092915, 0.057687530193765525, 0.029173573322685494, 0.028498489135160343, 0.027152023193292865, 0.030978715624173966, 0.030435775881954733, 0.025724057079319154, 0.033747584132411954, 0.03009387125871799, 0.039385656860164486]",C:\Users\einob\OneDrive - King's College London\AA - Individual Project Files\Visual Python Code\Residual Outputs\diagnostics_multivar\diag_Trust_MPS_GUN_CRIME_20160101-20260101.png,4.117761705174378,0.12759668952273595,2.121277775304908,0.1338550751873723
