date,metric,crime_type,residual,residual_z,perception_obs_pct,perception_pred_pct,headline_count,crime_count
2021-04-01 00:00:00,Good job,THEFT,-3.885931088358885,-0.6752455513015574,54.50000000000001,58.38593108835889,61,43677
2021-07-01 00:00:00,Good job,THEFT,0.2952432939257843,0.06836580998531393,52.90625,52.611006706074214,52,49436
2021-10-01 00:00:00,Good job,THEFT,1.59192121737749,0.2989767215736717,51.81250000000001,50.22057878262252,52,54260
2022-01-01 00:00:00,Good job,THEFT,-0.6330990487842081,-0.09673754378239334,49.40625,50.03934904878421,47,51173
2022-04-01 00:00:00,Good job,THEFT,0.20354553447070045,0.05205759379986698,49.21875,49.0152044655293,51,56153
2022-07-01 00:00:00,Good job,THEFT,-1.0219087644652736,-0.16588637507346624,50.15625,51.17815876446527,58,56123
2022-10-01 00:00:00,Good job,THEFT,-0.09095177610570215,-0.0003180131446537879,49.15625,49.247201776105705,63,63852
2023-01-01 00:00:00,Good job,THEFT,2.3580897465475257,0.4352378699642295,50.09375,47.73566025345248,56,62723
2023-04-01 00:00:00,Good job,THEFT,1.7515819382997844,0.3273719797413535,48.78125,47.029668061700214,60,67437
2023-07-01 00:00:00,Good job,THEFT,-8.218816820404456,-1.4458383950629121,47.96875,56.187566820404456,104,67569
2023-10-01 00:00:00,Good job,THEFT,-5.159054429373744,-0.9016673395697735,47.9375,53.09655442937375,99,73862
2024-01-01 00:00:00,Good job,THEFT,-6.25717132607484,-1.0969646713117294,47.78125,54.03842132607484,103,73064
2024-04-01 00:00:00,Good job,THEFT,-2.0260647904167763,-0.3444730019709075,47.6875,49.713564790416775,88,78008
2024-07-01 00:00:00,Good job,THEFT,-2.355289473144484,-0.40302478482159493,46.4375,48.79278947314448,84,78429
2024-10-01 00:00:00,Good job,THEFT,-3.435050619364338,-0.5950575924478788,46.09375,49.52880061936434,97,83747
2025-01-01 00:00:00,Good job,THEFT,-11.54910145434459,-2.0381211519384586,45.46875,57.017851454344594,119,71429
2025-04-01 00:00:00,Good job,THEFT,0.10054861774420054,0.033739850875810044,44.96875,44.868201382255805,60,73396
2025-07-01 00:00:00,Good job,THEFT,-1.7598292084238132,-0.2971236724649202,45.9375,47.69732920842381,70,72652
2025-10-01 00:00:00,Good job,THEFT,-5.508795862603244,-0.9638679749616181,45.375,50.88379586260324,83,71735
2026-01-01 00:00:00,Good job,THEFT,-5.6649344738782474,-0.991636834775641,44.875,50.53993447387825,68,63821
2017-04-01 00:00:00,Good job,VEHICLE OFFENCES,13.502990974214391,2.145931480090426,69.09375,55.59075902578561,46,26222
2017-07-01 00:00:00,Good job,VEHICLE OFFENCES,13.17145419649095,2.093660942773692,68.65625,55.484795803509044,45,26189
2017-10-01 00:00:00,Good job,VEHICLE OFFENCES,11.03777896853334,1.7572628170798263,68.34375,57.30597103146666,60,27076
2018-01-01 00:00:00,Good job,VEHICLE OFFENCES,9.387173798017944,1.4970261707775268,67.53125,58.14407620198205,75,27181
2018-04-01 00:00:00,Good job,VEHICLE OFFENCES,9.04380347590239,1.4428899408278832,65.9375,56.893696524097614,57,26824
2018-07-01 00:00:00,Good job,VEHICLE OFFENCES,5.068700493315037,0.8161698218234142,64.40625,59.33754950668496,83,28108
2018-10-01 00:00:00,Good job,VEHICLE OFFENCES,2.5350486756523183,0.41671084538000974,63.24999999999999,60.71495132434768,64,30682
2019-01-01 00:00:00,Good job,VEHICLE OFFENCES,-2.065272203831725,-0.3085819738697685,61.3125,63.377772203831725,125,31328
2019-04-01 00:00:00,Good job,VEHICLE OFFENCES,0.40781709973957136,0.08132863459302057,59.68750000000001,59.27968290026043,44,30416
2019-07-01 00:00:00,Good job,VEHICLE OFFENCES,-1.4169992015573785,-0.2063743744912196,59.40625000000001,60.82324920155738,41,32615
2019-10-01 00:00:00,Good job,VEHICLE OFFENCES,-4.613681268581715,-0.7103675978720477,58.9375,63.551181268581715,60,34672
2020-01-01 00:00:00,Good job,VEHICLE OFFENCES,-3.1355335101227566,-0.47732082068274007,58.1875,61.32303351012276,50,32440
2020-04-01 00:00:00,Good job,VEHICLE OFFENCES,11.793594725987223,1.8764257528658657,58.9375,47.14390527401277,16,21725
2020-07-01 00:00:00,Good job,VEHICLE OFFENCES,3.2140256249194032,0.5237592706182879,57.78124999999999,54.56722437508059,20,28002
2020-10-01 00:00:00,Good job,VEHICLE OFFENCES,2.4525260883447975,0.4037002225195516,56.71874999999999,54.266223911655196,22,27357
2021-01-01 00:00:00,Good job,VEHICLE OFFENCES,7.416360372628023,1.186305057411042,56.125,48.70863962737198,14,23430
2021-04-01 00:00:00,Good job,VEHICLE OFFENCES,5.585461806802206,0.8976431102650597,54.50000000000001,48.9145381931978,19,22746
2021-07-01 00:00:00,Good job,VEHICLE OFFENCES,-0.6707437438511321,-0.08871872850919361,52.90625,53.57699374385113,33,25328
2021-10-01 00:00:00,Good job,VEHICLE OFFENCES,-1.5712742362206655,-0.2306975853632713,51.81250000000001,53.383774236220674,17,27311
2022-01-01 00:00:00,Good job,VEHICLE OFFENCES,-2.736944316891715,-0.4144787087400052,49.40625,52.143194316891716,19,25701
2022-04-01 00:00:00,Good job,VEHICLE OFFENCES,-4.77220455538041,-0.7353605939284147,49.21875,53.99095455538041,32,25830
2022-07-01 00:00:00,Good job,VEHICLE OFFENCES,-5.460017610106682,-0.8438021315185427,50.15625,55.61626761010668,39,26804
2022-10-01 00:00:00,Good job,VEHICLE OFFENCES,-6.244175075772784,-0.9674334593994178,49.15625,55.40042507577279,32,27257
2023-01-01 00:00:00,Good job,VEHICLE OFFENCES,-4.619437575305152,-0.7112751449847997,50.09375,54.713187575305156,38,25980
2023-04-01 00:00:00,Good job,VEHICLE OFFENCES,-5.237582498659887,-0.8087327106438235,48.78125,54.01883249865988,46,24695
2023-07-01 00:00:00,Good job,VEHICLE OFFENCES,-8.769951117697488,-1.3656507303752152,47.96875,56.73870111769749,79,25572
2023-10-01 00:00:00,Good job,VEHICLE OFFENCES,-7.016598363679883,-1.0892147609253142,47.9375,54.95409836367988,40,26050
2024-01-01 00:00:00,Good job,VEHICLE OFFENCES,-5.994383837038808,-0.9280510344530999,47.78125,53.775633837038804,33,25520
2024-04-01 00:00:00,Good job,VEHICLE OFFENCES,-7.1690438680272415,-1.1132495255703516,47.6875,54.85654386802724,36,26302
2024-07-01 00:00:00,Good job,VEHICLE OFFENCES,-5.349565834236614,-0.8263881549698174,46.4375,51.787065834236614,25,24506
2024-10-01 00:00:00,Good job,VEHICLE OFFENCES,-6.257040905639744,-0.9694619035581309,46.09375,52.35079090563974,36,23912
2025-01-01 00:00:00,Good job,VEHICLE OFFENCES,-4.295060736568457,-0.6601334533441385,45.46875,49.76381073656846,30,22187
2025-04-01 00:00:00,Good job,VEHICLE OFFENCES,-3.583820442120672,-0.5479983454162034,44.96875,48.552570442120675,29,21284
2025-07-01 00:00:00,Good job,VEHICLE OFFENCES,-2.670017461025276,-0.4039269300170528,45.9375,48.607517461025274,25,21729
2025-10-01 00:00:00,Good job,VEHICLE OFFENCES,-4.38004446131865,-0.6735321024664856,45.375,49.75504446131865,46,21011
2026-01-01 00:00:00,Good job,VEHICLE OFFENCES,-0.476305273158123,-0.05806329592655062,44.875,45.35130527315812,21,19624
2017-04-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,-0.8314121815088837,-0.20159053168759,69.09375,69.92516218150888,1597,51431
2017-07-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,3.0112759628823427,0.7695678751304544,68.65625,65.64497403711765,786,50831
2017-10-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,3.4196071770573155,0.87276497999858,68.34375,64.92414282294268,744,51085
2018-01-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,-1.123179662565743,-0.27532861071387627,67.53125,68.65442966256575,775,48350
2018-04-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,5.157831427607807,1.3120645095013934,65.9375,60.7796685723922,744,54408
2018-07-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,3.110207271559662,0.794570677468116,64.40625,61.296042728440334,859,54888
2018-10-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,1.7159501632188823,0.44220159073717136,63.24999999999999,61.534049836781115,719,53588
2019-01-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,-1.062111379488151,-0.25989488976847197,61.3125,62.37461137948815,723,52948
2019-04-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,0.8226358012553447,0.21643522095812504,59.68750000000001,58.86486419874466,685,55440
2019-07-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,4.245437921643225,1.08147628835287,59.40625000000001,55.16081207835678,581,57401
2019-10-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,1.2011130103531387,0.31208735550379313,58.9375,57.73638698964686,654,56062
2020-01-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,-2.7703683104337906,-0.691620811091154,58.1875,60.957868310433796,606,53002
2020-04-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,3.7153376072373456,0.9475046108584121,58.9375,55.222162392762655,266,52441
2020-07-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,9.291887376819458,2.3568599856039927,57.78124999999999,48.48936262318054,371,59955
2020-10-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,3.8413593063934215,0.9793539381985849,56.71874999999999,52.87739069360657,233,53412
2021-01-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,-4.2679218199545454,-1.0700958852534246,56.125,60.39292181995455,308,49461
2021-04-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,5.048135452918484,1.2843411647982514,54.50000000000001,49.45186454708152,397,59602
2021-07-01 00:00:00,Good job,VIOLENCE AGAINST THE PERSON,2.344094887637349,0.6009519256317145,52.90625,50.56215511236265,452,59549
